STRUKTUR,WELL_NAME,DEPTH,GR,NPHI,RHOB,RT,MARKER,ZONE,CALI,DT,HLLD,HLLS,LLS,MSFL,PEF,RHOZ,RXOZ,SP,DRHO
GNK,GNK-084,42.2524,22.2372,1.4678,2.2925,0.0936,,,,,,,,,,,,,
GNK,GNK-084,42.4048,25.5433,1.4678,2.2925,0.0936,,,,,,,,,,,,,
GNK,GNK-084,42.5572,23.5218,1.3456,2.2925,0.0917,,,,,,,,,,,,,
GNK,GNK-084,42.7096,26.3225,1.8164,2.2925,0.0928,,,,,,,,,,,,,
GNK,GNK-084,42.862,24.4041,1.7115,2.2925,0.0309,,,,,,,,,,,,,
GNK,GNK-084,43.0144,26.9505,1.9495,2.2925,0.0323,,,,,,,,,,,,,
GNK,GNK-084,43.1668,24.6552,1.8615,2.2925,0.0306,,,,,,,,,,,,,
GNK,GNK-084,43.3192,23.5201,2.2668,2.2925,0.0295,,,,,,,,,,,,,
GNK,GNK-084,43.4716,24.5114,2.2129,2.2925,0.0325,,,,,,,,,,,,,
GNK,GNK-084,43.624,25.0168,1.6139,2.2925,0.0987,,,,,,,,,,,,,
GNK,GNK-084,43.7764,27.0573,1.1615,2.2925,0.104,,,,,,,,,,,,,
GNK,GNK-084,43.9288,27.0573,0.983,2.3026999999999997,0.1109,,,,,,,,,,,,,
GNK,GNK-084,44.0812,28.4762,1.1755,2.3165,0.1061,,,,,,,,,,,,,
GNK,GNK-084,44.2336,26.9568,1.407,2.3175,0.1098,,,,,,,,,,,,,
GNK,GNK-084,44.386,25.1879,1.3164,2.3106001000000003,0.0244,,,,,,,,,,,,,
GNK,GNK-084,44.5384,26.8252,1.0145,2.2971001,0.0336,,,,,,,,,,,,,
GNK,GNK-084,44.6908,30.8526,0.7154,2.2953999,0.1035,,,,,,,,,,,,,
GNK,GNK-084,44.8432,31.6107,0.7402,2.3034000999999997,0.1139,,,,,,,,,,,,,
GNK,GNK-084,44.9956,31.5869,0.9527,2.3125999000000004,0.1079,,,,,,,,,,,,,
GNK,GNK-084,45.148,31.8396,1.0395,2.308,0.1161,,,,,,,,,,,,,
GNK,GNK-084,45.3004,30.2723,0.9453,2.2902,0.105,,,,,,,,,,,,,
GNK,GNK-084,45.4528,28.7562,0.8053,2.2746001000000002,0.1117,,,,,,,,,,,,,
GNK,GNK-084,45.6052,26.2292,1.276,2.2733000000000003,0.1031,,,,,,,,,,,,,
GNK,GNK-084,45.7576,25.2836,0.9689,2.2727,0.1177,,,,,,,,,,,,,
GNK,GNK-084,45.91,23.7847,1.0537,2.2722002000000003,0.0954,,,,,,,,,,,,,
