STRUKTUR,WELL_NAME,DEPTH,GR,NPHI,RHOB,RT,MARKER,ZONE,CALI,DT,HLLD,HLLS,LLS,MSFL,PEF,RHOZ,RXOZ,SP,DRHO
GNK,GNK-101,708.9648,61.4657,,,,,,,,,,,,,,,,
GNK,GNK-101,709.1172,66.0114,0.4252,2.3235,0.158,,,,,,,,,,,,,
GNK,GNK-101,709.2696,71.1498,0.4722,2.2478998999999997,0.3511,,,,,,,,,,,,,
GNK,GNK-101,709.422,69.173,0.4918,2.203,0.5894,,,,,,,,,,,,,
GNK,GNK-101,709.5744,68.3823,0.4881,2.1782,0.7795,,,,,,,,,,,,,
GNK,GNK-101,709.7268,67.1966,0.4491,2.1648,0.9433,,,,,,,,,,,,,
GNK,GNK-101,709.8792,67.1967,0.4172,2.1822,0.8781,,,,,,,,,,,,,
GNK,GNK-101,710.0316,67.592,0.4578,2.2323999,0.8281,,,,,,,,,,,,,
GNK,GNK-101,710.184,69.9635,0.4743,2.2788000000000004,0.8554,,,,,,,,,,,,,
GNK,GNK-101,710.3364,75.4972,0.4367,2.3125,1.0183,,,,,,,,,,,,,
GNK,GNK-101,710.4888,78.2639,0.4304,2.3096001,1.2257,,,,,,,,,,,,,
GNK,GNK-101,710.6412,82.4141,0.4017,2.3045,1.2215,,,,,,,,,,,,,
GNK,GNK-101,710.7936,83.9955,0.3647,2.2904001,1.2549,,,,,,,,,,,,,
GNK,GNK-101,710.946,83.4026,0.3465,2.2823998999999997,1.5076,,,,,,,,,,,,,
GNK,GNK-101,711.0984,81.0313,0.3618,2.2905,1.8327,,,,,,,,,,,,,
GNK,GNK-101,711.2508,83.2051,0.3834,2.293,1.8821,,,,,,,,,,,,,
GNK,GNK-101,711.4032,84.1933,0.4244,2.3036001,1.9896,,,,,,,,,,,,,
GNK,GNK-101,711.5556,85.5768,0.4268,2.3020999,2.0957,,,,,,,,,,,,,
GNK,GNK-101,711.708,79.9242,0.4395,2.2973000000000003,2.046,,,,,,,,,,,,,
GNK,GNK-101,711.8604,80.369,0.4168,2.2864001,1.9909,,,,,,,,,,,,,
GNK,GNK-101,712.0128,80.5667,0.4383,2.273,2.0509,,,,,,,,,,,,,
GNK,GNK-101,712.1652,82.8592,0.4273,2.2697,1.9362,,,,,,,,,,,,,
GNK,GNK-101,712.3176,83.6007,0.4172,2.2658999,1.9744,,,,,,,,,,,,,
GNK,GNK-101,712.47,84.1936,0.3541,2.2685,2.204,,,,,,,,,,,,,
GNK,GNK-101,712.6224,84.3915,0.3414,2.2607997999999996,2.1298,,,,,,,,,,,,,
GNK,GNK-101,712.7748,83.7984,0.3239,2.2375,2.0998,,,,,,,,,,,,,
GNK,GNK-101,712.9272,82.6122,0.3646,2.2211001,1.8484,,,,,,,,,,,,,
GNK,GNK-101,713.0796,80.8333,0.3946,2.2423998999999997,1.8562,,,,,,,,,,,,,
GNK,GNK-101,713.232,77.8688,0.4191,2.2623,2.0337,,,,,,,,,,,,,
GNK,GNK-101,713.3844,78.6589,0.3722,2.2811999999999997,1.9921,,,,,,,,,,,,,
GNK,GNK-101,713.5368,83.9961,0.3923,2.288,2.0041,,,,,,,,,,,,,
GNK,GNK-101,713.6892,88.5414,0.4066,2.2813000000000003,2.012,,,,,,,,,,,,,
GNK,GNK-101,713.8416,86.5656,0.4497,2.2648,1.9441,,,,,,,,,,,,,
GNK,GNK-101,713.994,79.4502,0.4471,2.2423998999999997,1.938,,,,,,,,,,,,,
GNK,GNK-101,714.1464,79.9448,0.425,2.2548999,1.9826,,,,,,,,,,,,,
GNK,GNK-101,714.2988,81.6442,0.4232,2.2672998,1.907,,,,,,,,,,,,,
GNK,GNK-101,714.4512,85.004,0.439,2.2713999,2.0063,,,,,,,,,,,,,
GNK,GNK-101,714.6036,82.9286,0.4422,2.2635,2.048,,,,,,,,,,,,,
GNK,GNK-101,714.756,83.5514,0.456,2.2530999,1.9175,,,,,,,,,,,,,
GNK,GNK-101,714.9084,81.7732,0.512,2.2339001,1.9582,,,,,,,,,,,,,
GNK,GNK-101,715.0608,78.8678,0.512,2.2268000000000003,2.0345,,,,,,,,,,,,,
GNK,GNK-101,715.2132,81.8818,0.4485,2.2118998999999997,2.0164,,,,,,,,,,,,,
GNK,GNK-101,715.3656,85.4136,0.4253,2.2061001,1.9212,,,,,,,,,,,,,
GNK,GNK-101,715.518,92.1725,0.4385,2.2047,1.9167,,,,,,,,,,,,,
GNK,GNK-101,715.6704,87.6268,0.4658,2.2,1.8594,,,,,,,,,,,,,
GNK,GNK-101,715.8228,88.2446,0.4502,2.1861001,1.9125,,,,,,,,,,,,,
GNK,GNK-101,715.9752,85.9722,0.4515,2.1881999999999997,1.9159,,,,,,,,,,,,,
GNK,GNK-101,716.1276,89.5294,0.4809,2.2181001,1.9451,,,,,,,,,,,,,
GNK,GNK-101,716.28,86.5654,0.4887,2.2593,1.8936,,,,,,,,,,,,,
GNK,GNK-101,716.4324,87.7508,0.4988,2.2941001,1.9399,,,,,,,,,,,,,
GNK,GNK-101,716.5848,82.6123,0.46,2.3112,1.9299,,,,,,,,,,,,,
GNK,GNK-101,716.7372,88.7391,0.4845,2.3073,1.9404,,,,,,,,,,,,,
GNK,GNK-101,716.8896,89.7277,0.444,2.275,1.9282,,,,,,,,,,,,,
GNK,GNK-101,717.042,95.4592,0.451,2.2530999,1.7643,,,,,,,,,,,,,
GNK,GNK-101,717.1944,91.3084,0.4526,2.2483,1.7217,,,,,,,,,,,,,
GNK,GNK-101,717.3468,91.9009,0.4745,2.2530999,1.7849,,,,,,,,,,,,,
GNK,GNK-101,717.4992,92.4943,0.4356,2.2568,1.7065,,,,,,,,,,,,,
GNK,GNK-101,717.6516,89.1348,0.4386,2.2658999,1.724,,,,,,,,,,,,,
