STRUKTUR,WELL_NAME,DEPTH,GR,NPHI,RHOB,RT,MARKER,ZONE,CALI,DT,HLLD,HLLS,LLS,MSFL,PEF,RHOZ,RXOZ,SP,DRHO
GNK,GNK-085,1048.207,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1048.3594,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1048.5118,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1048.6642,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1048.8166,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1048.969,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1049.1214,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1049.2738,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1049.4262,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1049.5786,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1049.731,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1049.8834,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1050.0358,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1050.1882,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1050.3406,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1050.493,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1050.6454,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1050.7978,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1050.9502,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1051.1026,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1051.255,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1051.4074,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1051.5598,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1051.7122,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1051.8646,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1052.017,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1052.1694,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1052.3218,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1052.4742,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1052.6266,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1052.779,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1052.9314,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1053.0838,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1053.2362,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1053.3886,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1053.541,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1053.6934,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
GNK,GNK-085,1053.8458,36.6,0.5782,2.0253,200.2126,,,,,,,,,,,,,
