STRUKTUR,WELL_NAME,DEPTH,GR,NPHI,RHOB,RT,MARKER,ZONE,CALI,DT,HLLD,HLLS,LLS,MSFL,PEF,RHOZ,RXOZ,SP,DRHO
GNK,GNK-097,739.902,67.8861,0.5665,3.7085,0.009,ABF,,,,,,,,,,,,
GNK,GNK-097,740.0544,68.0845,0.5908,3.7085,0.0077,ABF,,,,,,,,,,,,
GNK,GNK-097,740.2068,66.1013,0.6287,3.6654001,0.0116,ABF,,,,,,,,,,,,
GNK,GNK-097,740.3592,66.4582,0.6381,3.6321001,0.0106,ABF,,,,,,,,,,,,
GNK,GNK-097,740.5116,67.0534,0.5883,3.6183,0.0116,ABF,,,,,,,,,,,,
GNK,GNK-097,740.664,68.8383,0.5077,3.6210999000000004,0.0127,ABF,,,,,,,,,,,,
GNK,GNK-097,740.8164,64.6538,0.5134,3.6333,0.0105,ABF,,,,,,,,,,,,
GNK,GNK-097,740.9688,66.0417,0.5993,3.6513,0.0095,ABF,,,,,,,,,,,,
GNK,GNK-097,741.1212,68.8183,0.7355,3.6668998999999998,0.0097,ABF,,,,,,,,,,,,
GNK,GNK-097,741.2736,72.5863,0.7203,3.6645,0.0112,ABF,,,,,,,,,,,,
GNK,GNK-097,741.426,73.1021,0.6496,3.6403999,0.0103,ABF,,,,,,,,,,,,
GNK,GNK-097,741.5784,68.5406,0.5522,3.6043998999999998,0.0101,ABF,,,,,,,,,,,,
GNK,GNK-097,741.7308,67.9456,0.5696,3.5736999999999997,0.0104,ABF,,,,,,,,,,,,
GNK,GNK-097,741.8832,67.6283,0.6169,3.5582,0.0098,ABF,,,,,,,,,,,,
GNK,GNK-097,742.0356,71.317,0.6398,3.564,0.0082,ABF,,,,,,,,,,,,
GNK,GNK-097,742.188,68.7389,0.6194,3.5817002000000002,0.0095,ABF,,,,,,,,,,,,
GNK,GNK-097,742.3404,70.5238,0.5885,3.5977002000000002,0.01,ABF,,,,,,,,,,,,
GNK,GNK-097,742.4928,71.5949,0.6552,3.5983,0.0101,ABF,,,,,,,,,,,,
GNK,GNK-097,742.6452,76.3546,0.7602,3.5908,0.0098,ABF,,,,,,,,,,,,
GNK,GNK-097,742.7976,75.244,0.9135,3.5829001,0.0091,ABF,,,,,,,,,,,,
GNK,GNK-097,742.95,73.8558,0.7674,3.5817002000000002,0.0099,ABF,,,,,,,,,,,,
GNK,GNK-097,743.1024,74.6491,0.7341,3.5838,0.0098,ABF,,,,,,,,,,,,
GNK,GNK-097,743.2548,76.5534,1.0153,3.5871999999999997,0.0105,ABF,,,,,,,,,,,,
GNK,GNK-097,743.4072,76.3548,1.0729,3.594,0.0097,ABF,,,,,,,,,,,,
GNK,GNK-097,743.5596,72.5867,1.2265,3.6016999999999997,0.0108,ABF,,,,,,,,,,,,
GNK,GNK-097,743.712,71.0396,0.7942,3.6050999000000004,0.01,ABF,,,,,,,,,,,,
GNK,GNK-097,743.8644,74.8079,0.7683,3.6019001,0.0115,ABF,,,,,,,,,,,,
GNK,GNK-097,744.0168,78.3778,0.6331,3.6020999000000002,0.0097,ABF,,,,,,,,,,,,
GNK,GNK-097,744.1692,76.1562,0.5904,3.6105,0.0098,ABF,,,,,,,,,,,,
GNK,GNK-097,744.3216,74.173,0.515,3.6191999999999998,0.0101,ABF,,,,,,,,,,,,
GNK,GNK-097,744.474,71.9912,0.4637,3.6136999999999997,0.0131,ABF,,,,,,,,,,,,
GNK,GNK-097,744.6264,80.1028,0.4599,3.5972,0.0134,ABF,,,,,,,,,,,,
GNK,GNK-097,744.7788,80.3012,0.5391,3.5841001,0.0099,ABF,,,,,,,,,,,,
