STRUKTUR,WELL_NAME,DEPTH,GR,NPHI,RHOB,RT,MARKER,ZONE,CALI,DT,HLLD,HLLS,LLS,MSFL,PEF,RHOZ,RXOZ,SP,DRHO
GNK,GNK-072,490.9572,,,,62.9291,,,,,,,,,,,,,
GNK,GNK-072,491.1096,,,,67.3777,,,,,,,,,,,,,
GNK,GNK-072,491.262,,,,71.8263,,,,,,,,,,,,,
GNK,GNK-072,491.4144,,,,76.2749,,,,,,,,,,,,,
GNK,GNK-072,491.5668,,,,80.5468,,,,,,,,,,,,,
GNK,GNK-072,491.7192,,,,75.3838,,,,,,,,,,,,,
GNK,GNK-072,491.8716,,,,70.2207,,,,,,,,,,,,,
GNK,GNK-072,492.024,,,,65.154,,,,,,,,,,,,,
GNK,GNK-072,492.1764,,,,63.6645,,,,,,,,,,,,,
GNK,GNK-072,492.3288,,,,62.175,,,,,,,,,,,,,
GNK,GNK-072,492.4812,,,,60.9318,,,,,,,,,,,,,
GNK,GNK-072,492.6336,,,,66.6618,,,,,,,,,,,,,
GNK,GNK-072,492.786,,,,72.3918,,,,,,,,,,,,,
GNK,GNK-072,492.9384,,,,78.1352,,,,,,,,,,,,,
GNK,GNK-072,493.0908,,,,84.1824,,,,,,,,,,,,,
GNK,GNK-072,493.2432,,,,90.2295,,,,,,,,,,,,,
GNK,GNK-072,493.3956,,,,96.2767,,,,,,,,,,,,,
GNK,GNK-072,493.548,,,,101.0197,,,,,,,,,,,,,
GNK,GNK-072,493.7004,,,,82.2213,,,,,,,,,,,,,
GNK,GNK-072,493.8528,,,,63.423,,,,,,,,,,,,,
GNK,GNK-072,494.0052,,,,47.0465,,,,,,,,,,,,,
GNK,GNK-072,494.1576,,,,68.3673,,,,,,,,,,,,,
GNK,GNK-072,494.31,,,,89.6881,,,,,,,,,,,,,
GNK,GNK-072,494.4624,,,,108.5635,,,,,,,,,,,,,
GNK,GNK-072,494.6148,,,,94.0491,,,,,,,,,,,,,
GNK,GNK-072,494.7672,,,,79.5346,,,,,,,,,,,,,
GNK,GNK-072,494.9196,,,,65.0202,,,,,,,,,,,,,
GNK,GNK-072,495.072,,,,56.322,,,,,,,,,,,,,
GNK,GNK-072,495.2244,,,,115.6745,,,,,,,,,,,,,
GNK,GNK-072,495.3768,,,,175.027,,,,,,,,,,,,,
GNK,GNK-072,495.5292,,,,223.7862,,,,,,,,,,,,,
GNK,GNK-072,495.6816,,,,160.8352,,,,,,,,,,,,,
GNK,GNK-072,495.834,,,,97.8841,,,,,,,,,,,,,
GNK,GNK-072,495.9864,,,,41.0471,,,,,,,,,,,,,
GNK,GNK-072,496.1388,,,,42.8031,,,,,,,,,,,,,
GNK,GNK-072,496.2912,,,,44.559,,,,,,,,,,,,,
GNK,GNK-072,496.4436,,,,46.2872,,,,,,,,,,,,,
GNK,GNK-072,496.596,,,,47.7726,,,,,,,,,,,,,
GNK,GNK-072,496.7484,,,,49.258,,,,,,,,,,,,,
GNK,GNK-072,496.9008,,,,50.7434,,,,,,,,,,,,,
GNK,GNK-072,497.0532,,,,51.94,,,,,,,,,,,,,
GNK,GNK-072,497.2056,,,,50.867,,,,,,,,,,,,,
GNK,GNK-072,497.358,,,,49.794,,,,,,,,,,,,,
GNK,GNK-072,497.5104,,,,49.0415,,,,,,,,,,,,,
GNK,GNK-072,497.6628,,,,50.6222,,,,,,,,,,,,,
GNK,GNK-072,497.8152,,,,52.2029,,,,,,,,,,,,,
GNK,GNK-072,497.9676,,,,53.2595,,,,,,,,,,,,,
GNK,GNK-072,498.12,,,,50.7645,,,,,,,,,,,,,
GNK,GNK-072,498.2724,,,,48.2696,,,,,,,,,,,,,
GNK,GNK-072,498.4248,,,,45.7746,,,,,,,,,,,,,
GNK,GNK-072,498.5772,,,,43.3339,,,,,,,,,,,,,
GNK,GNK-072,498.7296,,,,41.229,,,,,,,,,,,,,
GNK,GNK-072,498.882,,,,39.1241,,,,,,,,,,,,,
GNK,GNK-072,499.0344,,,,37.3031,,,,,,,,,,,,,
GNK,GNK-072,499.1868,,,,37.13,,,,,,,,,,,,,
GNK,GNK-072,499.3392,,,,36.9568,,,,,,,,,,,,,
GNK,GNK-072,499.4916,,,,36.6848,,,,,,,,,,,,,
GNK,GNK-072,499.644,,,,35.8736,,,,,,,,,,,,,
GNK,GNK-072,499.7964,,,,35.0625,,,,,,,,,,,,,
GNK,GNK-072,499.9488,,,,34.2513,,,,,,,,,,,,,
GNK,GNK-072,500.1012,,,,33.6554,,,,,,,,,,,,,
GNK,GNK-072,500.2536,,,,34.1459,,,,,,,,,,,,,
GNK,GNK-072,500.406,,,,34.6365,,,,,,,,,,,,,
GNK,GNK-072,500.5584,,,,35.3026,,,,,,,,,,,,,
GNK,GNK-072,500.7108,,,,36.8068,,,,,,,,,,,,,
GNK,GNK-072,500.8632,,,,38.3111,,,,,,,,,,,,,
GNK,GNK-072,501.0156,,,,39.4113,,,,,,,,,,,,,
GNK,GNK-072,501.168,,,,38.6846,,,,,,,,,,,,,
GNK,GNK-072,501.3204,,,,37.9579,,,,,,,,,,,,,
GNK,GNK-072,501.4728,,,,37.0603,,,,,,,,,,,,,
GNK,GNK-072,501.6252,,,,35.4286,,,,,,,,,,,,,
GNK,GNK-072,501.7776,,,,33.7969,,,,,,,,,,,,,
GNK,GNK-072,501.93,,,,32.1653,,,,,,,,,,,,,
GNK,GNK-072,502.0824,,,,31.0745,,,,,,,,,,,,,
GNK,GNK-072,502.2348,,,,32.1545,,,,,,,,,,,,,
GNK,GNK-072,502.3872,,,,33.2345,,,,,,,,,,,,,
GNK,GNK-072,502.5396,,,,33.5455,,,,,,,,,,,,,
GNK,GNK-072,502.692,,,,30.9165,,,,,,,,,,,,,
GNK,GNK-072,502.8444,,,,28.2876,,,,,,,,,,,,,
GNK,GNK-072,502.9968,,,,25.7472,,,,,,,,,,,,,
GNK,GNK-072,503.1492,,,,23.5302,,,,,,,,,,,,,
GNK,GNK-072,503.3016,,,,21.3132,,,,,,,,,,,,,
GNK,GNK-072,503.454,,,,19.0961,,,,,,,,,,,,,
GNK,GNK-072,503.6064,,,,17.4369,,,,,,,,,,,,,
GNK,GNK-072,503.7588,,,,17.6911,,,,,,,,,,,,,
GNK,GNK-072,503.9112,,,,17.9454,,,,,,,,,,,,,
GNK,GNK-072,504.0636,,,,81.6194,,,,,,,,,,,,,
GNK,GNK-072,504.216,,,,353.3672,,,,,,,,,,,,,
GNK,GNK-072,504.3684,,,,625.1151,,,,,,,,,,,,,
GNK,GNK-072,504.5208,,,,767.1599,,,,,,,,,,,,,
GNK,GNK-072,504.6732,,,,501.7678,,,,,,,,,,,,,
GNK,GNK-072,504.8256,,,,236.3756,,,,,,,,,,,,,
GNK,GNK-072,504.978,,,,176.1962,,,,,,,,,,,,,
GNK,GNK-072,505.1304,,,,733.8148,,,,,,,,,,,,,
GNK,GNK-072,505.2828,,,,1291.4335,,,,,,,,,,,,,
GNK,GNK-072,505.4352,,,,1849.052,,,,,,,,,,,,,
GNK,GNK-072,505.5876,,,,2223.0269,,,,,,,,,,,,,
