STRUKTUR,WELL_NAME,DEPTH,GR,NPHI,RHOB,RT,MARKER,ZONE,CALI,DT,HLLD,HLLS,LLS,MSFL,PEF,RHOZ,RXOZ,SP,DRHO
GNK,GNK-060,1497.33,72.287,0.23743,2.41396,1.2077,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-060,1497.4824,72.287,0.23743,2.41396,1.1538,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-060,1497.6348,72.287,0.23743,2.41396,1.1127,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-060,1497.7872,72.287,0.23743,2.41396,1.1237,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-060,1497.9396,72.287,0.23743,2.41396,1.1293,A2,,,,,,,,,,,,
GNK,GNK-060,1498.092,72.287,0.23743,2.41396,1.1349,A2,,,,,,,,,,,,
GNK,GNK-060,1498.2444,72.287,0.23743,2.41396,1.157,A2,,,,,,,,,,,,
GNK,GNK-060,1498.3968,72.287,0.23743,2.41396,1.1681,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-060,1498.5492,72.287,0.23743,2.41396,1.1369,a1a,,,,,,,,,,,,
GNK,GNK-060,1498.7016,72.287,0.23743,2.41396,1.0664,a1a,,,,,,,,,,,,
GNK,GNK-060,1498.854,72.287,0.23743,2.41396,0.9463,a1a,,,,,,,,,,,,
GNK,GNK-060,1499.0064,72.287,0.23743,2.41396,0.8555,a1a,,,,,,,,,,,,
GNK,GNK-060,1499.1588,72.287,0.23743,2.41396,0.8637,A2,,,,,,,,,,,,
GNK,GNK-060,1499.3112,72.287,0.23743,2.41396,1.1606,A2,,,,,,,,,,,,
GNK,GNK-060,1499.4636,72.287,0.23743,2.41396,1.6791,A2,,,,,,,,,,,,
GNK,GNK-060,1499.616,77.0338,0.24521,2.40496,2.3199,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-060,1499.7684,80.9867,0.27395,2.39496,2.3861,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-060,1499.9208,82.153,0.28832,2.3729899999999997,2.2172,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-060,1500.0732,83.725,0.28834,2.3610100000000003,1.6516,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-060,1500.2256,89.6527,0.28536,2.34304,1.521,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-060,1500.378,91.6217,0.28838,2.3101100999999997,1.5215,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-060,1500.5304,90.4191,0.30933,2.26521,1.3757,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-060,1500.6828,82.8558,0.33447,2.24823,1.2552,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-060,1500.8352,77.6855,0.33449,2.2701399,0.9973,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-060,1500.9876,78.4609,0.27588,2.3578501000000003,1.0072,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-060,1501.14,87.5662,0.25736,2.3618,1.0847,BRF (Cycle 2),,,,,,,,,,,,
