STRUKTUR,WELL_NAME,DEPTH,GR,NPHI,RHOB,RT,MARKER,ZONE,CALI,DT,HLLD,HLLS,LLS,MSFL,PEF,RHOZ,RXOZ,SP,DRHO
GNK,GNK-091,1436.0652,59.0902,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1436.2176,49.4895,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1436.37,46.6289,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1436.5224,46.008,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1436.6748,49.9394,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1436.8272,51.5169,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1436.9796,56.1207,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1437.132,55.0864,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1437.2844,54.2588,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1437.4368,54.4137,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1437.5892,57.1033,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1437.7416,57.9828,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1437.894,55.9138,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1438.0464,51.7758,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1438.1988,51.3099,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1438.3512,54.4912,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1438.5036,54.0774,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1438.656,51.8018,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1438.8084,46.9137,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1438.9608,51.4655,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1439.1132,51.8793,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1439.2656,56.2758,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1439.418,51.3102,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1439.5704,48.9309,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1439.7228,45.0002,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1439.8752,47.2761,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1440.0276,47.8192,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1440.18,45.9568,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1440.3324,42.2327,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1440.4848,42.6205,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1440.6372,44.5603,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1440.7896,46.4222,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1440.942,46.8361,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1441.0944,47.1726,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1441.2468,41.7933,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1441.3992,43.1641,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1441.5516,42.75,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1441.704,45.0258,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1441.8564,42.1292,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1442.0088,40.5567,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1442.1612,40.7642,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
GNK,GNK-091,1442.3136,38.6898,0.4464,2.2046001,0.0037,BRF (Cycle 2),,,,,,,,,,,,
