STRUKTUR,WELL_NAME,DEPTH,GR,NPHI,RHOB,RT,MARKER,ZONE,CALI,DT,HLLD,HLLS,LLS,MSFL,PEF,RHOZ,RXOZ,SP,DRHO
GNK,GNK-103,760.7808,78.0857,,,,,,,,,,,,,,,,
GNK,GNK-103,760.9332,73.5291,,,,,,,,,,,,,,,,
GNK,GNK-103,761.0856,72.9197,,,,,,,,,,,,,,,,
GNK,GNK-103,761.238,70.2684,,,,,,,,,,,,,,,,
GNK,GNK-103,761.3904,73.7252,,,,,,,,,,,,,,,,
GNK,GNK-103,761.5428,73.8443,,,,,,,,,,,,,,,,
GNK,GNK-103,761.6952,76.8594,,,,,,,,,,,,,,,,
GNK,GNK-103,761.8476,75.3182,,,,,,,,,,,,,,,,
GNK,GNK-103,762.0,73.5569,,,,,,,,,,,,,,,,
GNK,GNK-103,762.1524,72.8293,,,,,,,,,,,,,,,,
GNK,GNK-103,762.3048,71.3982,,,,,,,,,,,,,,,,
GNK,GNK-103,762.4572,71.6184,,,,,,,,,,,,,,,,
GNK,GNK-103,762.6096,71.1106,,,,,,,,,,,,,,,,
GNK,GNK-103,762.762,72.5765,,,,,,,,,,,,,,,,
GNK,GNK-103,762.9144,73.7383,0.5646,,,,,,,,,,,,,,,
GNK,GNK-103,763.0668,77.481,0.5125,,,,,,,,,,,,,,,
GNK,GNK-103,763.2192,78.1924,0.5324,,,,,,,,,,,,,,,
GNK,GNK-103,763.3716,80.333,0.5139,,,,,,,,,,,,,,,
GNK,GNK-103,763.524,79.6726,0.53,,,,,,,,,,,,,,,
GNK,GNK-103,763.6764,82.3391,0.5542,,,,,,,,,,,,,,,
GNK,GNK-103,763.8288,81.6539,0.5486,,,,,,,,,,,,,,,
GNK,GNK-103,763.9812,78.9019,0.5252,,,,,,,,,,,,,,,
GNK,GNK-103,764.1336,79.4583,0.5132,,,,,,,,,,,,,,,
GNK,GNK-103,764.286,77.6117,0.551,,,,,,,,,,,,,,,
GNK,GNK-103,764.4384,76.2906,0.6015,,,,,,,,,,,,,,,
GNK,GNK-103,764.5908,74.0035,0.6417,,,,,,,,,,,,,,,
GNK,GNK-103,764.7432,74.4436,0.6794,,,,,,,,,,,,,,,
GNK,GNK-103,764.8956,78.0212,0.7526,,,,,,,,,,,,,,,
GNK,GNK-103,765.048,78.8712,0.6263,,,,,,,,,,,,,,,
GNK,GNK-103,765.2004,79.55,0.5802,,,,,,,,,,,,,,,
GNK,GNK-103,765.3528,76.7431,0.535,,,,,,,,,,,,,,,
GNK,GNK-103,765.5052,73.2206,0.59,,,,,,,,,,,,,,,
