STRUKTUR,WELL_NAME,DEPTH,GR,NPHI,RHOB,RT,MARKER,ZONE,CALI,DT,HLLD,HLLS,LLS,MSFL,PEF,RHOZ,RXOZ,SP,DRHO
GNK,GNK-090,628.3452,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,628.4976,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,628.65,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,628.8024,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,628.9548,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,629.1072,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,629.2596,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,629.412,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,629.5644,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,629.7168,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,629.8692,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,630.0216,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,630.174,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,630.3264,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,630.4788,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,630.6312,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,630.7836,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,630.936,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,631.0884,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,631.2408,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,631.3932,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,631.5456,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,631.698,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,631.8504,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,632.0028,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,632.1552,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,632.3076,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,632.46,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,632.6124,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,632.7648,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,632.9172,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,633.0696,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,633.222,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,633.3744,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,633.5268,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,633.6792,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,633.8316,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,633.984,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,634.1364,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,634.2888,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,634.4412,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,634.5936,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,634.746,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,634.8984,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,635.0508,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,635.2032,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,635.3556,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,635.508,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,635.6604,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,635.8128,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,635.9652,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,636.1176,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,636.27,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,636.4224,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,636.5748,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,636.7272,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,636.8796,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,637.032,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,637.1844,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,637.3368,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,637.4892,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,637.6416,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,637.794,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,637.9464,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,638.0988,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,638.2512,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,638.4036,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,638.556,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,638.7084,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,638.8608,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,639.0132,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,639.1656,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,639.318,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,639.4704,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,639.6228,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,639.7752,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,639.9276,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,640.08,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,640.2324,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,640.3848,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,640.5372,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,640.6896,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,640.842,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,640.9944,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,641.1468,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,641.2992,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,641.4516,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,641.604,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,641.7564,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,641.9088,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,642.0612,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,642.2136,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,642.366,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,642.5184,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,642.6708,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,642.8232,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,642.9756,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,643.128,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,643.2804,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,643.4328,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,643.5852,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,643.7376,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,643.89,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,644.0424,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,644.1948,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,644.3472,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,644.4996,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,644.652,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,644.8044,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,644.9568,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,645.1092,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,645.2616,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,645.414,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,645.5664,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,645.7188,59.4622,,,0.012,,,,,,,,,,,,,
GNK,GNK-090,645.8712,59.4622,,,0.012,,,,,,,,,,,,,
