STRUKTUR,WELL_NAME,DEPTH,GR,NPHI,RHOB,RT,MARKER,ZONE,CALI,DT,HLLD,HLLS,LLS,MSFL,PEF,RHOZ,RXOZ,SP,DRHO
GNK,GNK-092,1404.8232,84.5421,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1404.9756,80.8658,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1405.128,80.3462,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1405.2804,78.7128,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1405.4328,87.0856,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1405.5852,90.4639,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1405.7376,99.0405,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1405.89,97.8151,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1406.0424,99.0775,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1406.1948,93.7677,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1406.3472,92.3384,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1406.4996,87.1408,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1406.652,88.7745,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1406.8044,92.7288,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1406.9568,97.0726,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1407.1092,90.5383,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1407.2616,86.3797,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1407.414,83.3354,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1407.5664,88.0318,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1407.7188,89.2201,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1407.8712,91.6516,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1408.0236,95.4389,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1408.176,98.5389,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1408.3284,100.7852,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1408.4808,94.659,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1408.6332,92.6168,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1408.7856,83.4277,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1408.938,82.091,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1409.0904,75.9651,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1409.2428,79.5479,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1409.3952,79.548,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1409.5476,82.611,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1409.7,80.8658,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1409.8524,84.5414,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1410.0048,84.9501,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1410.1572,91.1505,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1410.3096,92.9887,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1410.462,92.1716,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
GNK,GNK-092,1410.6144,89.2837,0.5438,3.9797002000000004,0.0327,GUF,,,,,,,,,,,,
