STRUKTUR,WELL_NAME,DEPTH,GR,NPHI,RHOB,RT,MARKER,ZONE,CALI,DT,HLLD,HLLS,LLS,MSFL,PEF,RHOZ,RXOZ,SP,DRHO
GNK,GNK-077,1461.348,,-9.9925,-999.25,,,,,,,,,,,,,,
GNK,GNK-077,1461.5004,-9999.0,-9.9925,-999.25,,,,,,,,,,,,,,
GNK,GNK-077,1461.6528,0.0,-9.9925,-999.25,-8.4609,,,,,,,,,,,,,
GNK,GNK-077,1461.8052,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1461.9576,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1462.11,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1462.2624,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1462.4148,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1462.5672,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1462.7196,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1462.872,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1463.0244,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1463.1768,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1463.3292,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1463.4816,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1463.634,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1463.7864,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1463.9388,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1464.0912,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1464.2436,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1464.396,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1464.5484,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1464.7008,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1464.8532,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1465.0056,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1465.158,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1465.3104,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1465.4628,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1465.6152,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1465.7676,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1465.92,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1466.0724,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1466.2248,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1466.3772,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1466.5296,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1466.682,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1466.8344,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1466.9868,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1467.1392,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1467.2916,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1467.444,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1467.5964,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1467.7488,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1467.9012,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1468.0536,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1468.206,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1468.3584,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1468.5108,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1468.6632,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1468.8156,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1468.968,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1469.1204,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1469.2728,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1469.4252,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1469.5776,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1469.73,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1469.8824,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1470.0348,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1470.1872,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1470.3396,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1470.492,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1470.6444,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1470.7968,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1470.9492,0.0,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1471.1016,18.1921,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1471.254,48.6668,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1471.4064,49.12,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1471.5588,49.7063,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1471.7112,49.5236,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1471.8636,48.3789,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1472.016,47.4509,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1472.1684,47.8866,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1472.3208,49.4007,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1472.4732,50.5279,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1472.6256,50.443,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1472.778,50.0196,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1472.9304,50.3635,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1473.0828,51.5701,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1473.2352,52.6615,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1473.3876,52.6829,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1473.54,51.4273,-9.9925,-999.25,0.2,,,,,,,,,,,,,
GNK,GNK-077,1473.6924,49.5578,-9.9925,-999.25,0.2,,,,,,,,,,,,,
