STRUKTUR,WELL_NAME,DEPTH,GR,NPHI,RHOB,RT,MARKER,ZONE,CALI,DT,HLLD,HLLS,LLS,MSFL,PEF,RHOZ,RXOZ,SP,DRHO
BNG,BNG-047,885.2396,60.125,,,30.185,,,,,,,,,,,,,
BNG,BNG-047,885.392,56.719,,,28.413,,,,,,,,,,,,,
BNG,BNG-047,885.5444,59.469,,,26.556,,,,,,,,,,,,,
BNG,BNG-047,885.6968,63.906,,,24.275,,,,,,,,,,,,,
BNG,BNG-047,885.8492,63.125,,,23.584,,,,,,,,,,,,,
BNG,BNG-047,886.0016,62.688,,,23.658,,,,,,,,,,,,,
BNG,BNG-047,886.154,60.938,,,20.747,,,,,,,,,,,,,
BNG,BNG-047,886.3064,61.188,,,21.3,,,,,,,,,,,,,
BNG,BNG-047,886.4588,56.75,,,23.129,,,,,,,,,,,,,
BNG,BNG-047,886.6112,58.469,,,26.682,,,,,,,,,,,,,
BNG,BNG-047,886.7636,62.188,,,28.524,,,,,,,,,,,,,
BNG,BNG-047,886.916,63.188,,,30.245,,,,,,,,,,,,,
BNG,BNG-047,887.0684,61.938,,,28.541,,,,,,,,,,,,,
BNG,BNG-047,887.2208,57.781,,,30.376,,,,,,,,,,,,,
BNG,BNG-047,887.3732,59.094,,,31.561,,,,,,,,,,,,,
BNG,BNG-047,887.5256,60.688,,,31.255,,,,,,,,,,,,,
BNG,BNG-047,887.678,61.344,,,32.169,,,,,,,,,,,,,
BNG,BNG-047,887.8304,61.813,,,33.55,,,,,,,,,,,,,
BNG,BNG-047,887.9828,59.75,,,31.394,,,,,,,,,,,,,
BNG,BNG-047,888.1352,64.813,,,34.149,,,,,,,,,,,,,
BNG,BNG-047,888.2876,66.063,,,34.435,,,,,,,,,,,,,
BNG,BNG-047,888.44,68.75,,,33.844,,,,,,,,,,,,,
BNG,BNG-047,888.5924,65.063,,,33.099,,,,,,,,,,,,,
BNG,BNG-047,888.7448,66.125,,,36.952,,,,,,,,,,,,,
BNG,BNG-047,888.8972,63.281,,,39.08,,,,,,,,,,,,,
BNG,BNG-047,889.0496,61.469,,,44.121,,,,,,,,,,,,,
BNG,BNG-047,889.202,56.438,,,45.189,,,,,,,,,,,,,
BNG,BNG-047,889.3544,56.031,,,44.78,,,,,,,,,,,,,
BNG,BNG-047,889.5068,56.75,,,43.964,,,,,,,,,,,,,
BNG,BNG-047,889.6592,60.438,,,36.299,,,,,,,,,,,,,
BNG,BNG-047,889.8116,59.906,,,22.41,,,,,,,,,,,,,
