DEPTH,STRUKTUR,WELL_NAME,CALI,SP,GR,RT,NPHI,RHOB,MARKER,GR_NORM,VSH_GR,VSH,RHOB_SR,NPHI_SR,PHIE_DEN,PHIT_DEN,PHIE,PHIT,RHO_MAT,DNS,DNSV,VSH_DN,VSH_DIFF,RESERVOIR_CLASS,RW_TEMP,SW,RWA_FULL,RWA_SIMPLE,RWA_TAR,RGSA,GAS_EFFECT_RT,RT_RATIO,RT_DIFF,NGSA,GAS_EFFECT_NPHI,NPHI_DIFF,DGSA,GAS_EFFECT_RHOB,DENS_DIFF,RGSA_ANOM,NGSA_ANOM,DGSA_ANOM,SCORE,ZONA,IQUAL,RGBE,R_RGBE,RPBE,R_RPBE,SWARRAY_1,SWARRAY_2,SWARRAY_3,SWARRAY_4,SWARRAY_5,SWARRAY_6,SWARRAY_7,SWARRAY_8,SWARRAY_9,SWARRAY_10,SWARRAY_11,SWARRAY_12,SWARRAY_13,SWARRAY_14,SWARRAY_15,SWARRAY_16,SWARRAY_17,SWARRAY_18,SWARRAY_19,SWARRAY_20,SWARRAY_21,SWARRAY_22,SWARRAY_23,SWARRAY_24,SWARRAY_25,SWGRAD,CT,FTEMP,A_PARAM,M_PARAM,N_PARAM,RTSH,A,M,N,RW,RWA,RO,RT_RO,GROUP_ID,RO.1,GR_RAW,GR_RAW_NORM,RO.2,RT_RO.1,RT_R0_GRAD,PHIE_RTR0_GRAD,FLUID_RTROPHIE
1371.6,ABAB,ABB-036,,-63.724,51.408,2.147,0.3126,2.221,GUF,,0.2378666666666666,0.2378666666666666,2.149527641707488,0.3009272218334499,0.2305149625113719,0.2528149625113719,0.22864,0.25094,2.647974151041399,-0.0266350877192982,0.0396476413255358,0.3169185674992358,-0.0790519008325692,4.0,1.2951379310344828,1.0,0.140480397138927,0.136835559213303,0.1441386763141063,1.191073124079245,True,1.8025761446508424,0.9559268759207548,0.3126,False,0.0,2.221,False,0.0,True,False,False,1,Zona Lemah,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.9929173679027689,0.9524840234284796,0.9174656247390228,0.8866960406546154,0.8593419658726668,0.8347880856034721,0.8125677153580727,0.7923189103379069,0.7737556031832433,0.7566480009529001,0.7408088987898587,0.7260838942581936,0.7123442437442306,0.6994815512712687,0.6874037550177032,0.6760320500979589,0.6652984981719144,0.6551441485143876,0.6455175451626428,-0.0159561907677578,0.4657661853749418,143.57999999999998,1,1.8,1.8,1,1,1.8,1.8,1,0.150766906901789,3.3401552566220167,-1.193155256622017,1,3.3401552566220167,51.408,51.408,3.3401552566220167,-1.193155256622017,0.7647007217697928,-20.00412934788501,W
1371.7524,ABAB,ABB-036,,-63.608,51.408,2.094,0.3126,2.221,GUF,,0.2378666666666666,0.2378666666666666,2.149527641707488,0.3009272218334499,0.2305149625113719,0.2528149625113719,0.22864,0.25094,2.647974151041399,-0.0266350877192982,0.0396476413255358,0.3169185674992358,-0.0790519008325692,4.0,1.2951379310344828,1.0,0.1367482918266964,0.1332050935581153,0.140326835012206,1.191073124079245,True,1.7580784568695222,0.9029268759207548,0.3126,False,0.0,2.221,False,0.0,True,False,False,1,Zona Lemah,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9657863660586848,0.930278558613467,0.8990789667920115,0.8713426325641805,0.8464456372179694,0.8239147709636352,0.8033830284316033,0.7845603427485593,0.7672137083584278,0.7511533032852925,0.7362225666236584,0.722290955044276,0.7092485573403426,0.6970020248252362,0.6854714510860935,0.6745879481704519,0.6642917413849688,0.6545306555707597,-0.0161791343814394,0.4775549188156638,143.58762000000002,1,1.8,1.8,1,1,1.8,1.8,1,0.1470451341650425,3.3401552566220167,-1.2461552566220169,1,3.3401552566220167,51.408,51.408,3.3401552566220167,-1.2461552566220169,0.7647007217697928,-20.00412934788501,W
1371.9048,ABAB,ABB-036,,-63.58,51.408,2.04,0.3126,2.221,GUF,,0.2378666666666666,0.2378666666666666,2.149527641707488,0.3009272218334499,0.2305149625113719,0.2528149625113719,0.22864,0.25094,2.647974151041399,-0.0266350877192982,0.0396476413255358,0.3169185674992358,-0.0790519008325692,4.0,1.2951379310344828,1.0,0.1329530272495422,0.1295142202736188,0.1364478002657459,1.191073124079245,True,1.7127411900734602,0.8489268759207551,0.3126,False,0.0,2.221,False,0.0,True,False,False,1,Zona Lemah,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.979889937901595,0.9438632542205676,0.9122077630994933,0.8840661523721701,0.8588053814964969,0.835945322585259,0.8151136050647614,0.7960159217826439,0.7784158611688675,0.7621208265754175,0.7469719686829374,0.7328368360982875,0.7196039111617529,0.7071784808462556,0.6954794708935358,0.684436986566084,0.673990379593675,0.6640867123200744,-0.0164155032591829,0.4901960784313725,143.59524,1,1.8,1.8,1,1,1.8,1.8,1,0.1432531393011875,3.3401552566220167,-1.3001552566220167,1,3.3401552566220167,51.408,51.408,3.3401552566220167,-1.3001552566220167,0.7647007217697928,-20.00412934788501,W
1372.0572,ABAB,ABB-036,,-63.551,51.408,1.986,0.3126,2.221,GUF,,0.2378666666666666,0.2378666666666666,2.149527641707488,0.3009272218334499,0.2305149625113719,0.2528149625113719,0.22864,0.25094,2.647974151041399,-0.0266350877192982,0.0396476413255358,0.3169185674992358,-0.0790519008325692,4.0,1.2951379310344828,1.0,0.129165396559014,0.1258317473254887,0.1325739475368007,1.191073124079245,True,1.6674039232773978,0.7949268759207551,0.3126,False,0.0,2.221,False,0.0,True,False,False,1,Zona Lemah,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9945866941243584,0.9580193149341812,0.925888753231579,0.8973248232918865,0.8716849792150126,0.8484818841404101,0.8273375767039507,0.8079533311846455,0.7900891867854416,0.7735496555181228,0.7581735034264381,0.7438262908225567,0.7303948260447269,0.7177829743563501,0.7059084445467604,0.6947002927585703,0.6840969604109444,0.6740447152872471,-0.0166618123794582,0.5035246727089627,143.60286000000002,1,1.8,1.8,1,1,1.8,1.8,1,0.1394611444373326,3.3401552566220167,-1.3541552566220167,1,3.3401552566220167,51.408,51.408,3.3401552566220167,-1.3541552566220167,0.7647007217697928,-20.00412934788501,W
1372.2096,ABAB,ABB-036,,-63.523,51.408,1.941,0.3126,2.221,GUF,,0.2378666666666666,0.2378666666666666,2.149527641707488,0.3009272218334499,0.2305149625113719,0.2528149625113719,0.22864,0.25094,2.647974151041399,-0.0266350877192982,0.0396476413255358,0.3169185674992358,-0.0790519008325692,4.0,1.2951379310344828,1.0,0.1260150995257885,0.1227696111470762,0.1293500018529169,1.191073124079245,True,1.6296228676140128,0.7499268759207551,0.3126,False,0.0,2.221,False,0.0,True,False,False,1,Zona Lemah,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.970278827694554,0.937736794548277,0.908807085214182,0.8828389201503188,0.8593387180611542,0.8379236748608212,0.818291237508412,0.8001983709224573,0.7834470826969686,0.7678740733654943,0.7533431810405198,0.7397397640985405,0.7269664563739513,0.7149399125843708,0.7035882801738359,0.6928492120961905,0.6826682879291125,-0.0168751398653473,0.5151983513652756,143.61048,1,1.8,1.8,1,1,1.8,1.8,1,0.1363011487174534,3.3401552566220167,-1.399155256622017,1,3.3401552566220167,51.408,51.408,3.3401552566220167,-1.399155256622017,0.7647007217697928,-20.00412934788501,W
1372.362,ABAB,ABB-036,,-63.4996,51.408,1.895,0.3126,2.221,GUF,,0.2378666666666666,0.2378666666666666,2.149527641707488,0.3009272218334499,0.2305149625113719,0.2528149625113719,0.22864,0.25094,2.647974151041399,-0.0266350877192982,0.0396476413255358,0.3169185674992358,-0.0790519008325692,4.0,1.2951379310344828,1.0,0.1228007030085844,0.1196457808058044,0.1260587013522594,1.191073124079245,True,1.5910022329358855,0.7039268759207551,0.3126,False,0.0,2.221,False,0.0,True,False,False,1,Zona Lemah,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9832769344099846,0.9502986502986712,0.9209811331362272,0.8946648740636867,0.8708496714165208,0.8491475868324031,0.8292520095218903,0.8109166450235741,0.7939408457252323,0.7781591222854062,0.7634334869209248,0.7496477607408201,0.7367032720019161,0.7245155578798403,0.7130118024025164,0.7021288225801381,0.691811468343057,-0.0171013158929582,0.5277044854881267,143.61810000000003,1,1.8,1.8,1,1,1.8,1.8,1,0.1330709308704659,3.3401552566220167,-1.4451552566220167,1,3.3401552566220167,51.408,51.408,3.3401552566220167,-1.4451552566220167,0.7647007217697928,-20.00412934788501,W
1372.5144,ABAB,ABB-036,,-63.415,51.408,1.85,0.3126,2.221,GUF,,0.2378666666666666,0.2378666666666666,2.149527641707488,0.3009272218334499,0.2305149625113719,0.2528149625113719,0.22864,0.25094,2.647974151041399,-0.0266350877192982,0.0396476413255358,0.3169185674992358,-0.0790519008325692,4.0,1.2951379310344828,1.0,0.1196621628419443,0.1165962262584163,0.1228434114073022,1.191073124079245,True,1.5532211772725006,0.6589268759207552,0.3126,False,0.0,2.221,False,0.0,True,False,False,1,Zona Lemah,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9964761463998304,0.963054858194403,0.9333435301646912,0.9066737889476127,0.8825387099868511,0.8605451411371933,0.84038235102674,0.8218007353443981,0.8045969501583977,0.7886032823450336,0.77367988995464,0.7597090330273871,0.7465907140287944,0.7342393352903871,0.7225811025083672,0.711551983807427,0.7010960881745837,-0.0173309925611762,0.5405405405405405,143.62572,1,1.8,1.8,1,1,1.8,1.8,1,0.1299109351505867,3.3401552566220167,-1.4901552566220166,1,3.3401552566220167,51.408,51.408,3.3401552566220167,-1.4901552566220166,0.7647007217697928,-20.00412934788501,W
1372.6668,ABAB,ABB-036,,-63.3293,51.408,1.804,0.3126,2.221,GUF,,0.2378666666666666,0.2378666666666666,2.149527641707488,0.3009272218334499,0.2305149625113719,0.2528149625113719,0.22864,0.25094,2.647974151041399,-0.0266350877192982,0.0396476413255358,0.3169185674992358,-0.0790519008325692,4.0,1.2951379310344828,1.0,0.1164601996035573,0.1134855721108451,0.1195615112712602,1.191073124079245,True,1.5146005425943736,0.6129268759207551,0.3126,False,0.0,2.221,False,0.0,True,False,False,1,Zona Lemah,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9766038810801044,0.9464742755588764,0.9194290906341492,0.8949542613108735,0.8726510978336166,0.8522044923130779,0.8333613250046942,0.8159153881779585,0.7996966067962765,0.7845631695695421,0.7703956784996363,0.7570927279048644,0.7445675147770117,0.7327452057064954,0.7215608671989566,0.7109578212694125,-0.0175749398649103,0.5543237250554324,143.63334,1,1.8,1.8,1,1,1.8,1.8,1,0.1266807173035992,3.3401552566220167,-1.536155256622017,1,3.3401552566220167,51.408,51.408,3.3401552566220167,-1.536155256622017,0.7647007217697928,-20.00412934788501,W
1372.8192,ABAB,ABB-036,,-63.2446,51.408,1.772,0.3126,2.221,GUF,,0.2378666666666666,0.2378666666666666,2.149527641707488,0.3009272218334499,0.2305149625113719,0.2528149625113719,0.22864,0.25094,2.647974151041399,-0.0266350877192982,0.0396476413255358,0.3169185674992358,-0.0790519008325692,4.0,1.2951379310344828,1.0,0.114236632869881,0.1113257031796054,0.1172814911899223,1.191073124079245,True,1.487734014122633,0.5809268759207551,0.3126,False,0.0,2.221,False,0.0,True,False,False,1,Zona Lemah,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9863453196043714,0.955914899394124,0.9285997090285896,0.903880547106028,0.8813547405197841,0.8607040332895313,0.8416727770103354,0.8240527040446413,0.8076720404748211,0.7923875585183697,0.7780786676103693,0.7646429492515171,0.7519927334957482,0.7400524395666602,0.7287564854953634,0.7180476272855412,-0.017750368852713,0.5643340857787811,143.64096,1,1.8,1.8,1,1,1.8,1.8,1,0.1244336092361295,3.3401552566220167,-1.5681552566220167,1,3.3401552566220167,51.408,51.408,3.3401552566220167,-1.5681552566220167,0.7647007217697928,-20.00412934788501,W
1372.9716,ABAB,ABB-036,,-63.1599,51.408,1.739,0.3126,2.221,GUF,,0.2378666666666666,0.2378666666666666,2.149527641707488,0.3009272218334499,0.2305149625113719,0.2528149625113719,0.22864,0.25094,2.647974151041399,-0.0266350877192982,0.0396476413255358,0.3169185674992358,-0.0790519008325692,4.0,1.2951379310344828,1.0,0.1119470115558828,0.1091019014638967,0.1149329566060336,1.191073124079245,True,1.4600279066361506,0.5479268759207552,0.3126,False,0.0,2.221,False,0.0,True,False,False,1,Zona Lemah,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.996682724298608,0.965933097201114,0.9383313923377516,0.913352958013206,0.8905908943359115,0.8697236048384764,0.8504927579106449,0.8326879001076569,0.8161354547931764,0.8006906911120765,0.7862317530374545,0.772655147342747,0.7598722841501899,0.747806789630774,0.7363923936996305,0.7255712517479577,-0.0179365253890594,0.5750431282346176,143.64858,1,1.8,1.8,1,1,1.8,1.8,1,0.1221162790415515,3.3401552566220167,-1.6011552566220166,1,3.3401552566220167,51.408,51.408,3.3401552566220167,-1.6011552566220166,0.7647007217697928,-20.00412934788501,W
1373.124,ABAB,ABB-036,,-63.0753,51.408,1.707,0.3126,2.221,GUF,,0.2378666666666666,0.2378666666666666,2.149527641707488,0.3009272218334499,0.2305149625113719,0.2528149625113719,0.22864,0.25094,2.647974151041399,-0.0266350877192982,0.0396476413255358,0.3169185674992358,-0.0790519008325692,4.0,1.2951379310344828,1.0,0.1097301807570597,0.1069490038762091,0.1126583495348454,1.191073124079245,True,1.43316137816441,0.5159268759207551,0.3126,False,0.0,2.221,False,0.0,True,False,False,1,Zona Lemah,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9759338417975508,0.9480461160952104,0.9228088563548807,0.8998109431140959,0.878727445123914,0.8592973521547443,0.8413080286928205,0.8245840984679305,0.8089793301257973,0.7943706043452872,0.7806533550144799,0.767738073901235,0.7555475954842913,0.7440149627436303,0.7330817314890326,-0.0177022329262305,0.5858230814294083,143.6562,1,1.8,1.8,1,1,1.8,1.8,1,0.1198691709740819,3.3401552566220167,-1.6331552566220169,1,3.3401552566220167,51.408,51.408,3.3401552566220167,-1.6331552566220169,0.7647007217697928,-20.00412934788501,W
1373.2764,ABAB,ABB-036,,-63.0126,51.408,1.674,0.3126,2.221,GUF,,0.2378666666666666,0.2378666666666666,2.149527641707488,0.3009272218334499,0.2305149625113719,0.2528149625113719,0.22864,0.25094,2.647974151041399,-0.0266350877192982,0.0396476413255358,0.3169185674992358,-0.0790519008325692,4.0,1.2951379310344828,1.0,0.1074476739351069,0.1047325194064914,0.1103156205249779,1.191073124079245,True,1.4054552706779275,0.482926875920755,0.3126,False,0.0,2.221,False,0.0,True,False,False,1,Zona Lemah,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.986557952379538,0.9583663876662852,0.9328541780400216,0.9096057217274272,0.8882925450435706,0.8686507923381657,0.8504655101436848,0.8335594104835182,0.8177846680578293,0.8030168215752065,0.7891501652190882,0.7760942152065581,0.763770965015336,0.7521127279051747,0.7410604227593736,-0.0172418891038048,0.5973715651135006,143.66382,1,1.8,1.8,1,1,1.8,1.8,1,0.1175518407795039,3.3401552566220167,-1.6661552566220168,1,3.3401552566220167,51.408,51.408,3.3401552566220167,-1.6661552566220168,0.7647007217697928,-20.00412934788501,W
1373.4288,ABAB,ABB-036,,-62.9509,51.408,1.639,0.3126,2.221,GUF,,0.2378666666666666,0.2378666666666666,2.149527641707488,0.3009272218334499,0.2305149625113719,0.2528149625113719,0.22864,0.25094,2.647974151041399,-0.0266350877192982,0.0396476413255358,0.3169185674992358,-0.0790519008325692,4.0,1.2951379310344828,1.0,0.1050309266324608,0.1023858735957719,0.1078343231478453,1.191073124079245,True,1.3760700051619614,0.4479268759207551,0.3126,False,0.0,2.221,False,0.0,True,False,False,1,Zona Lemah,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9981891473847928,0.9696649599014192,0.9438517525399992,0.9203290168138964,0.8987644011771223,0.8788909351223402,0.8604911277308016,0.8433855982856033,0.827424776594084,0.8124827323058632,0.7984525119633601,0.7852425638404781,0.7727739607625608,0.7609782171556483,0.7497955546505005,-0.0167379000983951,0.6101281269066504,143.67144000000002,1,1.8,1.8,1,1,1.8,1.8,1,0.115094066330709,3.3401552566220167,-1.7011552566220167,1,3.3401552566220167,51.408,51.408,3.3401552566220167,-1.7011552566220167,0.7647007217697928,-20.00412934788501,W
1373.5812,ABAB,ABB-036,,-62.8883,51.408,1.604,0.3126,2.221,GUF,,0.2378666666666666,0.2378666666666666,2.149527641707488,0.3009272218334499,0.2305149625113719,0.2528149625113719,0.22864,0.25094,2.647974151041399,-0.0266350877192982,0.0396476413255358,0.3169185674992358,-0.0790519008325692,4.0,1.2951379310344828,1.0,0.1026185004165064,0.1000436035820515,0.1053566840983434,1.191073124079245,True,1.346684739645995,0.4129268759207551,0.3126,False,0.0,2.221,False,0.0,True,False,False,1,Zona Lemah,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9813453766912448,0.9552210013142458,0.931414718569065,0.9095901680453384,0.8894771591500499,0.8708555777899465,0.8535438798075105,0.8373906911678508,0.8222685628304807,0.8080692515457176,0.7947001015639078,0.7820812339535889,0.7701433373181129,0.7588259124785146,-0.0162168773555862,0.6234413965087281,143.67906,1,1.8,1.8,1,1,1.8,1.8,1,0.1126362918819141,3.3401552566220167,-1.7361552566220166,1,3.3401552566220167,51.408,51.408,3.3401552566220167,-1.7361552566220166,0.7647007217697928,-20.00412934788501,W
1373.7336,ABAB,ABB-036,,-62.8256,51.408,1.568,0.3126,2.221,GUF,,0.2378666666666666,0.2378666666666666,2.149527641707488,0.3009272218334499,0.2305149625113719,0.2528149625113719,0.22864,0.25094,2.647974151041399,-0.0266350877192982,0.0396476413255358,0.3169185674992358,-0.0790519008325692,4.0,1.2951379310344828,1.0,0.1001417740619125,0.0976390671508409,0.1028122289694623,1.191073124079245,True,1.316459895115287,0.3769268759207551,0.3126,False,0.0,2.221,False,0.0,True,False,False,1,Zona Lemah,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9937812325068792,0.967325573032778,0.9432174123978966,0.9211161222646692,0.9007480838587344,0.8818903903873194,0.8643591944346984,0.8480012015435066,0.8326873458299316,0.8183080108910723,0.8047693655977799,0.791990517746182,0.7799012767400558,0.7684403760005896,-0.0156621529686593,0.6377551020408163,143.68668000000002,1,1.8,1.8,1,1,1.8,1.8,1,0.1101082953060108,3.3401552566220167,-1.772155256622017,1,3.3401552566220167,51.408,51.408,3.3401552566220167,-1.772155256622017,0.7647007217697928,-20.00412934788501,W
1373.886,ABAB,ABB-036,,-62.7689,51.408,1.533,0.3126,2.221,GUF,,0.2378666666666666,0.2378666666666666,2.149527641707488,0.3009272218334499,0.2305149625113719,0.2528149625113719,0.22864,0.25094,2.647974151041399,-0.0266350877192982,0.0396476413255358,0.3169185674992358,-0.0790519008325692,4.0,1.2951379310344828,1.0,0.097738461525085,0.0953059400552096,0.1003424729685153,1.191073124079245,True,1.2870746295993207,0.341926875920755,0.3126,False,0.0,2.221,False,0.0,True,False,False,1,Zona Lemah,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9795153660471762,0.9551031984746284,0.9327232171342704,0.9120983508562502,0.8930028804247101,0.8752506389003895,0.8586863978428593,0.8431794631089883,0.8286188354480316,0.8149095000536376,0.8019695442967242,0.7897278921755364,0.7781225042949532,-0.0151035248228084,0.6523157208088716,143.6943,1,1.8,1.8,1,1,1.8,1.8,1,0.1076505208572159,3.3401552566220167,-1.8071552566220168,1,3.3401552566220167,51.408,51.408,3.3401552566220167,-1.8071552566220168,0.7647007217697928,-20.00412934788501,W
1374.0384,ABAB,ABB-036,,-62.7113,51.408,1.498,0.3126,2.221,GUF,,0.2378666666666666,0.2378666666666666,2.149527641707488,0.3009272218334499,0.2305149625113719,0.2528149625113719,0.22864,0.25094,2.647974151041399,-0.0266350877192982,0.0396476413255358,0.3169185674992358,-0.0790519008325692,4.0,1.2951379310344828,1.0,0.0953398193887179,0.0929774562556802,0.0978768386383086,1.191073124079245,True,1.2576893640833546,0.306926875920755,0.3126,False,0.0,2.221,False,0.0,True,False,False,1,Zona Lemah,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9921461160560554,0.9674189464750726,0.9447501943630316,0.9238592113123424,0.9045173639827222,0.8865360820331125,0.8697581331029184,0.8540511359076827,0.839302658341076,0.8254164591140288,0.8123095682701541,0.79990999238261,0.788154891291857,-0.0145246876915955,0.6675567423230975,143.70192,1,1.8,1.8,1,1,1.8,1.8,1,0.105192746408421,3.3401552566220167,-1.8421552566220167,1,3.3401552566220167,51.408,51.408,3.3401552566220167,-1.8421552566220167,0.7647007217697928,-20.00412934788501,W
1374.1908,ABAB,ABB-036,,-62.6536,51.408,1.485,0.3126,2.221,GUF,,0.2378666666666666,0.2378666666666666,2.149527641707488,0.3009272218334499,0.2305149625113719,0.2528149625113719,0.22864,0.25094,2.647974151041399,-0.0266350877192982,0.0396476413255358,0.3169185674992358,-0.0790519008325692,4.0,1.2951379310344828,1.0,0.0944501090882506,0.0921137921920026,0.0969621136871788,1.191073124079245,True,1.24677483689171,0.2939268759207551,0.3126,False,0.0,2.221,False,0.0,True,False,False,1,Zona Lemah,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9969435911911942,0.9720966439464002,0.9493180940801956,0.9283259316683374,0.908890414309886,0.8908220570292781,0.8739628649001409,0.8581798146519976,0.8433599289794668,0.8294064999406684,0.8162361553044604,0.8037765526115405,0.7919645470652953,-0.0143048927646462,0.6734006734006733,143.70954,1,1.8,1.8,1,1,1.8,1.8,1,0.1042798587560115,3.3401552566220167,-1.8551552566220169,1,3.3401552566220167,51.408,51.408,3.3401552566220167,-1.8551552566220169,0.7647007217697928,-20.00412934788501,W
1374.3432,ABAB,ABB-036,,-62.5959,51.408,1.471,0.3126,2.221,GUF,,0.2378666666666666,0.2378666666666666,2.149527641707488,0.3009272218334499,0.2305149625113719,0.2528149625113719,0.22864,0.25094,2.647974151041399,-0.0266350877192982,0.0396476413255358,0.3169185674992358,-0.0790519008325692,4.0,1.2951379310344828,1.0,0.0934927061450609,0.0911844288175541,0.0959776956732159,1.191073124079245,True,1.2350207306853236,0.2799268759207551,0.3126,False,0.0,2.221,False,0.0,True,False,False,1,Zona Lemah,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9772074190800836,0.9543089215219912,0.9332062258876404,0.9136683783274424,0.8955048947855155,0.878556947358425,0.8626908115076827,0.8477929143808041,0.833766038285798,0.8205263715627273,0.8080011904813362,0.7961270174684585,-0.0140647411521786,0.6798096532970768,143.71716,1,1.8,1.8,1,1,1.8,1.8,1,0.1032967489764935,3.3401552566220167,-1.8691552566220169,1,3.3401552566220167,51.408,51.408,3.3401552566220167,-1.8691552566220169,0.7647007217697928,-20.00412934788501,W
1374.4956,ABAB,ABB-036,,-62.5382,51.408,1.458,0.3126,2.221,GUF,,0.2378666666666666,0.2378666666666666,2.149527641707488,0.3009272218334499,0.2305149625113719,0.2528149625113719,0.22864,0.25094,2.647974151041399,-0.0266350877192982,0.0396476413255358,0.3169185674992358,-0.0790519008325692,4.0,1.2951379310344828,1.0,0.0926043892532807,0.0903221375916181,0.095064224799524,1.191073124079245,True,1.224106203493679,0.266926875920755,0.3126,False,0.0,2.221,False,0.0,True,False,False,1,Zona Lemah,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.982020113697388,0.959008651326802,0.937801857798566,0.91816763822678,0.8999145675501952,0.8828830333126015,0.8669386504786899,0.851967285276465,0.8378712399051924,0.8245662888303391,0.8119793492244183,0.8000466300924435,-0.0138386022114156,0.6858710562414266,143.72478,1,1.8,1.8,1,1,1.8,1.8,1,0.102383861324084,3.3401552566220167,-1.8821552566220168,1,3.3401552566220167,51.408,51.408,3.3401552566220167,-1.8821552566220168,0.7647007217697928,-20.00412934788501,W
1374.648,ABAB,ABB-036,,-62.4816,51.408,1.444,0.3126,2.221,GUF,,0.2378666666666666,0.2378666666666666,2.149527641707488,0.3009272218334499,0.2305149625113719,0.2528149625113719,0.22864,0.25094,2.647974151041399,-0.0266350877192982,0.0396476413255358,0.3169185674992358,-0.0790519008325692,4.0,1.2951379310344828,1.0,0.0916485019155084,0.0893942642026898,0.0940811771918378,1.191073124079245,True,1.2123520972872923,0.252926875920755,0.3126,False,0.0,2.221,False,0.0,True,False,False,1,Zona Lemah,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9872797360478472,0.9641448341581128,0.942824289584695,0.9230847607397932,0.9047337944078142,0.8876109209146416,0.8715810335485983,0.8565293856585783,0.8423577548583663,0.8289814633956123,0.8163270360752747,0.8043303394404487,-0.0135914556457633,0.6925207756232687,143.73239999999998,1,1.8,1.8,1,1,1.8,1.8,1,0.1014007515445661,3.3401552566220167,-1.8961552566220168,1,3.3401552566220167,51.408,51.408,3.3401552566220167,-1.8961552566220168,0.7647007217697928,-20.00412934788501,W
1374.8004,ABAB,ABB-036,,-62.4749,51.408,1.431,0.3126,2.221,GUF,,0.2378666666666666,0.2378666666666666,2.149527641707488,0.3009272218334499,0.2305149625113719,0.2528149625113719,0.22864,0.25094,2.647974151041399,-0.0266350877192982,0.0396476413255358,0.3169185674992358,-0.0790519008325692,4.0,1.2951379310344828,1.0,0.0907616064643839,0.088533367378878,0.0931689974774909,1.191073124079245,True,1.201437570095648,0.2399268759207551,0.3126,False,0.0,2.221,False,0.0,True,False,False,1,Zona Lemah,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.992233943050756,0.968982756457986,0.947555054618143,0.9277163213885634,0.9092731349049608,0.8920642178925138,0.8759537837387172,0.860826508393933,0.8465836752579721,0.8331401805443116,0.8204221794102433,0.8083652157683953,-0.0133586665082816,0.6988120195667366,143.74002000000002,1,1.8,1.8,1,1,1.8,1.8,1,0.1004878638921565,3.3401552566220167,-1.909155256622017,1,3.3401552566220167,51.408,51.408,3.3401552566220167,-1.909155256622017,0.7647007217697928,-20.00412934788501,W
1374.9528,ABAB,ABB-036,,-62.4692,51.408,1.418,0.3126,2.221,GUF,,0.2378666666666666,0.2378666666666666,2.149527641707488,0.3009272218334499,0.2305149625113719,0.2528149625113719,0.22864,0.25094,2.647974151041399,-0.0266350877192982,0.0396476413255358,0.3169185674992358,-0.0790519008325692,4.0,1.2951379310344828,1.0,0.0898754055947507,0.0876731497753714,0.0922574528962757,1.191073124079245,True,1.190523042904003,0.226926875920755,0.3126,False,0.0,2.221,False,0.0,True,False,False,1,Zona Lemah,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9972587359249052,0.97388960864996,0.952353223513522,0.9324138730985716,0.9138771531032904,0.8965809671555629,0.8803888390631118,0.8651848591578433,0.850869809589752,0.8373581544728173,0.8245756740539988,0.8124575850220939,-0.0131225602904113,0.7052186177715092,143.74764,1,1.8,1.8,1,1,1.8,1.8,1,0.099574976239747,3.3401552566220167,-1.9221552566220168,1,3.3401552566220167,51.408,51.408,3.3401552566220167,-1.9221552566220168,0.7647007217697928,-20.00412934788501,W
