STRUKTUR,WELL_NAME,DEPTH,GR,NPHI,RHOB,RT,MARKER,ZONE,CALI,DT,HLLD,HLLS,LLS,MSFL,PEF,RHOZ,RXOZ,SP,DRHO
BNG,BNG-062,1549.146,71.9682,0.3729,2.4673501,0.2772,TOP GUF,,,,,,,,,,,,
BNG,BNG-062,1549.2984,71.9682,0.3969,2.4673501,0.2772,TOP GUF,,,,,,,,,,,,
BNG,BNG-062,1549.4508,71.7964,0.3597,2.48098,0.6552,TOP GUF,,,,,,,,,,,,
BNG,BNG-062,1549.6032,74.6591,0.3661,2.5051101,1.1838,TOP GUF,,,,,,,,,,,,
BNG,BNG-062,1549.7556,75.0409,0.3462,2.4834099000000003,1.3899,TOP GUF,,,,,,,,,,,,
BNG,BNG-062,1549.908,79.583,0.4049,2.46025,1.4677,TOP GUF,,,,,,,,,,,,
BNG,BNG-062,1550.0604,79.659,0.392,2.4403601,100000.0,TOP GUF,,,,,,,,,,,,
BNG,BNG-062,1550.2128,74.1244,0.3969,2.4568701,100000.0,TOP GUF,,,,,,,,,,,,
BNG,BNG-062,1550.3652,73.7427,0.3507,2.4668301,100000.0,TOP GUF,,,,,,,,,,,,
BNG,BNG-062,1550.5176,70.9948,0.3273,2.4804000999999998,100000.0,TOP GUF,,,,,,,,,,,,
BNG,BNG-062,1550.67,69.7733,0.3237,2.477,100000.0,TOP GUF,,,,,,,,,,,,
BNG,BNG-062,1550.8224,66.72,0.3265,2.46055,2.3633,TOP GUF,,,,,,,,,,,,
BNG,BNG-062,1550.9748,66.5292,0.3238,2.4221599,2.5207,TOP GUF,,,,,,,,,,,,
BNG,BNG-062,1551.1272,66.987,0.3376,2.42799,2.2038,BRF,,,,,,,,,,,,
BNG,BNG-062,1551.2796,74.2965,0.3309,2.4902598,2.4695,BRF,,,,,,,,,,,,
BNG,BNG-062,1551.432,78.3044,0.3108,2.5716299,2.6863,BRF,,,,,,,,,,,,
BNG,BNG-062,1551.5844,86.129,0.2781,2.5600500000000004,2.1407,BRF,,,,,,,,,,,,
BNG,BNG-062,1551.7368,94.7168,0.2652,2.5058701,1.9765,BRF,,,,,,,,,,,,
BNG,BNG-062,1551.8892,105.0224,0.258,2.4671099,2.2241,BRF,,,,,,,,,,,,
BNG,BNG-062,1552.0416,106.1677,0.2367,2.4803601,3.33,BRF,,,,,,,,,,,,
BNG,BNG-062,1552.194,91.9878,0.2176,2.49479,3.4466,BRF,,,,,,,,,,,,
BNG,BNG-062,1552.3464,88.171,0.2017,2.4925798,4.5764,BRF,,,,,,,,,,,,
BNG,BNG-062,1552.4988,86.6444,0.1653,2.5021001000000003,9.6602,BRF,,,,,,,,,,,,
BNG,BNG-062,1552.6512,89.1255,0.1288,2.5269402,12.1737,BRF,,,,,,,,,,,,
BNG,BNG-062,1552.8036,80.7092,0.1079,2.5747600000000004,15.3221,BRF,,,,,,,,,,,,
BNG,BNG-062,1552.956,70.9758,0.1003,2.6118801,22.7428,BRF,,,,,,,,,,,,
BNG,BNG-062,1553.1084,66.586,0.0909,2.62427,18.195,BRF,,,,,,,,,,,,
BNG,BNG-062,1553.2608,62.5971,0.085,2.6258599,14.3419,BRF,,,,,,,,,,,,
BNG,BNG-062,1553.4132,59.4486,0.0777,2.6281898999999997,27.0222,BRF,,,,,,,,,,,,
BNG,BNG-062,1553.5656,52.3873,0.0777,2.63896,41.362,BRF,,,,,,,,,,,,
BNG,BNG-062,1553.718,52.5781,0.0847,2.6233201,16.0053,BRF,,,,,,,,,,,,
BNG,BNG-062,1553.8704,50.8602,0.087,2.6015,15.4679,BRF,,,,,,,,,,,,
BNG,BNG-062,1554.0228,53.3414,0.0861,2.5988601,13.8204,BRF,,,,,,,,,,,,
BNG,BNG-062,1554.1752,52.578,0.0906,2.6120701,13.0898,BRF,,,,,,,,,,,,
BNG,BNG-062,1554.3276,53.8186,0.0876,2.6164899999999998,17.128,BRF,,,,,,,,,,,,
BNG,BNG-062,1554.48,55.4217,0.0806,2.6273701000000003,18.164,BRF,,,,,,,,,,,,
BNG,BNG-062,1554.6324,57.712,0.0734,2.6269699999999996,18.0914,BRF,,,,,,,,,,,,
BNG,BNG-062,1554.7848,62.4833,0.079,2.6260901,13.9802,BRF,,,,,,,,,,,,
BNG,BNG-062,1554.9372,61.6245,0.0871,2.6113201,15.5122,BRF,,,,,,,,,,,,
BNG,BNG-062,1555.0896,60.2886,0.0853,2.61346,35.6604,BRF,,,,,,,,,,,,
BNG,BNG-062,1555.242,63.5327,0.0846,2.62695,15.3322,BRF,,,,,,,,,,,,
BNG,BNG-062,1555.3944,66.9678,0.0915,2.6351698999999997,8.4819,BRF,,,,,,,,,,,,
BNG,BNG-062,1555.5468,67.5403,0.1034,2.6395601,12.3927,BRF,,,,,,,,,,,,
BNG,BNG-062,1555.6992,61.815,0.1045,2.63276,11.1702,BRF,,,,,,,,,,,,
BNG,BNG-062,1555.8516,57.2541,0.1083,2.6206601999999997,9.3909,BRF,,,,,,,,,,,,
