DEPTH,STRUKTUR,WELL_NAME,CALI,SP,GR,RT,NPHI,RHOB,MARKER,GR_NORM,VSH_GR,VSH,RHOB_SR,NPHI_SR,PHIE_DEN,PHIT_DEN,PHIE,PHIT,RHO_MAT,RESERVOIR_CLASS,PHIE_DEN.1,PHIT_DEN.1,GR_MovingAvg_5,GR_MovingAvg_10,PHIE_DEN.2,PHIT_DEN.2,IQUAL,RGBE,R_RGBE,RPBE,R_RPBE,RW_TEMP,SW,RWA_FULL,RWA_SIMPLE,RWA_TAR,SWE_INDO,GR_RAW,GR_RAW_NORM,VSH_DN,VSH_DIFF,A,M,N,RTSH,RW,RWA,R0,RTR0,GROUP_ID,RT_R0_GRAD_x,PHIE_RTR0_GRAD_x,FLUID_RTROPHIE_x,RT_R0_GRAD_y,PHIE_RTR0_GRAD_y,FLUID_RTROPHIE_y
1479.3468,ABAB,ABB-035,8.239,-110.995,2.0502,1.67,0.3142,2.21,BTL,59.789014084507045,0.0,0.0,2.21,0.3142,0.303852799383822,0.303852799383822,0.3,0.3,2.738138139360465,4,0.303852799383822,0.303852799383822,1.9831999999999996,1.89421,0.303852799383822,0.303852799383822,1,,,,,1.2951379310344828,1.0,0.1503,0.1503,0.1503,1.0,,59.789014084507045,0.3076139804962072,-0.3076139804962072,1,1.8,1.8,1,1,0.1912206233718706,8.733367617740253,-7.063367617740253,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1479.4992,ABAB,ABB-035,8.237,-111.199,5.1926,1.619,0.3304,2.195,BTL,64.21492957746479,0.0,0.0,2.195,0.3304,0.3164937645305894,0.3164937645305894,0.3,0.3,2.748338110155369,4,0.3164937645305894,0.3164937645305894,4.641,2.7683999999999997,0.3164937645305894,0.3164937645305894,1,,,,,1.2951379310344828,1.0,0.1457099999999999,0.1457099999999999,0.1457099999999999,1.0,,64.21492957746479,0.3298808101575304,-0.3298808101575304,1,1.8,1.8,1,1,0.1853809516401548,8.733367617740253,-7.114367617740253,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1479.6516,ABAB,ABB-035,8.234,-111.458,8.283,1.57,0.3323,2.185,BTL,68.56760563380281,0.0,0.0,2.185,0.3323,0.3202689135727892,0.3202689135727892,0.3,0.3,2.7433364806493903,4,0.3202689135727892,0.3202689135727892,6.508799999999999,3.6503,0.3202689135727892,0.3202689135727892,1,,,,,1.2951379310344828,1.0,0.1413,0.1413,0.1413,1.0,,68.56760563380281,0.322532853610424,-0.322532853610424,1,1.8,1.8,1,1,0.1797702866430161,8.733367617740253,-7.163367617740253,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1479.804,ABAB,ABB-035,8.237,-111.815,9.5394,1.523,0.3278,2.216,BTL,70.33718309859155,0.0,0.0,2.216,0.3278,0.3092948575721694,0.3092948575721694,0.3,0.3,2.760519685325864,4,0.3092948575721694,0.3092948575721694,7.223000000000001,5.01859,0.3092948575721694,0.3092948575721694,1,,,,,1.2951379310344828,1.0,0.13707,0.13707,0.13707,1.0,,70.33718309859155,0.3487775400772372,-0.3487775400772372,1,1.8,1.8,1,1,0.1743886283804544,8.733367617740253,-7.210367617740253,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1479.9564,ABAB,ABB-035,8.24,-112.172,7.4788,1.484,0.3269,2.243,BTL,67.43492957746479,0.0,0.0,2.243,0.3269,0.3013170452277081,0.3013170452277081,0.3,0.3,2.7790615779443293,4,0.3013170452277081,0.3013170452277081,7.634600000000001,6.464879999999999,0.3013170452277081,0.3013170452277081,1,,,,,1.2951379310344828,1.0,0.13356,0.13356,0.13356,1.0,,67.43492957746479,0.3791646986914123,-0.3791646986914123,1,1.8,1.8,1,1,0.1699229970562012,8.733367617740253,-7.249367617740253,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1480.1088,ABAB,ABB-035,8.243,-112.445,5.6212,1.459,0.3456,2.24,BTL,64.81859154929577,0.0,0.0,2.24,0.3456,0.3118791307890361,0.3118791307890361,0.3,0.3,2.802009000863249,4,0.3118791307890361,0.3118791307890361,8.05398,7.79987,0.3118791307890361,0.3118791307890361,1,,,,,1.2951379310344828,1.0,0.1313099999999999,0.1313099999999999,0.1313099999999999,1.0,,64.81859154929577,0.4221681993721002,-0.4221681993721002,1,1.8,1.8,1,1,0.1670604128739875,8.733367617740253,-7.274367617740253,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1480.2612,ABAB,ABB-035,8.246,-112.683,7.2506,1.433,0.3689,2.183,BTL,67.11352112676056,0.0,0.0,2.183,0.3689,0.339894494097485,0.339894494097485,0.3,0.3,2.792137755891869,4,0.339894494097485,0.339894494097485,8.28876,8.84736,0.339894494097485,0.339894494097485,1,,,,,1.2951379310344828,1.0,0.12897,0.12897,0.12897,1.0,,67.11352112676056,0.411379295974217,-0.411379295974217,1,1.8,1.8,1,1,0.1640833253244853,8.733367617740253,-7.300367617740253,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1480.4136,ABAB,ABB-035,8.249,-112.909,10.3799,1.408,0.3852,2.104,BTL,71.52098591549296,0.0,0.0,2.104,0.3852,0.3704597843677895,0.3704597843677895,0.3,0.3,2.753660802894565,4,0.3704597843677895,0.3704597843677895,9.09094,9.50745,0.3704597843677895,0.3704597843677895,1,,,,,1.2951379310344828,1.0,0.1267199999999999,0.1267199999999999,0.1267199999999999,1.0,,71.52098591549296,0.3565471063817966,-0.3565471063817966,1,1.8,1.8,1,1,0.1612207411422717,8.733367617740253,-7.325367617740254,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1480.566,ABAB,ABB-035,8.254,-112.706,10.7133,1.382,0.3771,2.102,BTL,71.99056338028169,0.0,0.0,2.102,0.3771,0.3668002244018878,0.3668002244018878,0.3,0.3,2.740367009699372,4,0.3668002244018878,0.3668002244018878,10.47172,9.460939999999999,0.3668002244018878,0.3668002244018878,1,,,,,1.2951379310344828,1.0,0.1243799999999999,0.1243799999999999,0.1243799999999999,1.0,,71.99056338028169,0.3339322923901866,-0.3339322923901866,1,1.8,1.8,1,1,0.1582436535927695,8.733367617740253,-7.351367617740253,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1480.7184,ABAB,ABB-035,8.259,-112.433,11.4897,1.355,0.3695,2.111,BTL,73.08408450704225,0.0,0.0,2.111,0.3695,0.3603231156297599,0.3603231156297599,0.3,0.3,2.736814362291325,4,0.3603231156297599,0.3603231156297599,11.3803,9.04243,0.3603231156297599,0.3603231156297599,1,,,,,1.2951379310344828,1.0,0.12195,0.12195,0.12195,1.0,,73.08408450704225,0.3258585002639403,-0.3258585002639403,1,1.8,1.8,1,1,0.1551520626759788,8.733367617740253,-7.378367617740253,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1480.8708,ABAB,ABB-035,8.264,-112.076,12.5251,1.336,0.3662,2.12,BTL,74.54239436619719,0.0,0.0,2.12,0.3662,0.3560880844516449,0.3560880844516449,0.3,0.3,2.73936834053802,4,0.3560880844516449,0.3560880844516449,10.8679,8.67282,0.3560880844516449,0.3560880844516449,1,,,,,1.2951379310344828,1.0,0.12024,0.12024,0.12024,1.0,,74.54239436619719,0.3285069319034258,-0.3285069319034258,1,1.8,1.8,1,1,0.1529764986974965,8.733367617740253,-7.397367617740253,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1481.0232,ABAB,ABB-035,8.269,-111.719,11.7935,1.348,0.3603,2.115,BTL,73.51197183098591,0.0,0.0,2.115,0.3603,0.3544059388640388,0.3544059388640388,0.3,0.3,2.7270914760865224,4,0.3544059388640388,0.3544059388640388,9.7961,8.39581,0.3544059388640388,0.3544059388640388,1,,,,,1.2951379310344828,1.0,0.12132,0.12132,0.12132,1.0,,73.51197183098591,0.3077522018170202,-0.3077522018170202,1,1.8,1.8,1,1,0.154350539104959,8.733367617740253,-7.385367617740253,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1481.1756,ABAB,ABB-035,8.278,-111.738,7.8179,1.36,0.334,2.134,BTL,67.91253521126761,0.0,0.0,2.134,0.334,0.3358476800430335,0.3358476800430335,0.3,0.3,2.707439642872101,4,0.3358476800430335,0.3358476800430335,8.2547,7.851389999999999,0.3358476800430335,0.3358476800430335,1,,,,,1.2951379310344828,1.0,0.1224,0.1224,0.1224,1.0,,67.91253521126761,0.2651348873392045,-0.2651348873392045,1,1.8,1.8,1,1,0.1557245795124215,8.733367617740253,-7.373367617740253,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1481.328,ABAB,ABB-035,8.287,-111.857,5.3543,1.397,0.3098,2.17,BTL,64.44267605633803,0.0,0.0,2.17,0.3098,0.3136566096938532,0.3136566096938532,0.3,0.3,2.704686045680597,4,0.3136566096938532,0.3136566096938532,6.3199000000000005,6.8126799999999985,0.3136566096938532,0.3136566096938532,1,,,,,1.2951379310344828,1.0,0.1257299999999999,0.1257299999999999,0.1257299999999999,1.0,,64.44267605633803,0.2482996693801571,-0.2482996693801571,1,1.8,1.8,1,1,0.1599612041020977,8.733367617740253,-7.336367617740253,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1481.4804,ABAB,ABB-035,8.296,-111.91,3.7827,1.456,0.2948,2.203,BTL,62.22915492957746,0.0,0.0,2.203,0.2948,0.2958822769193748,0.2958822769193748,0.2958822769193748,0.2958822769193748,2.7085211187934406,4,0.2958822769193748,0.2958822769193748,4.3224800000000005,5.47627,0.2958822769193748,0.2958822769193748,1,,,,,1.2951379310344828,1.0,0.1274674445335106,0.1274674445335106,0.1274674445335106,1.0,,62.22915492957746,0.2507793182007613,-0.2507793182007613,1,1.8,1.8,1,1,0.1626205736590152,8.95335668322606,-7.4973566832260605,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1481.6328,ABAB,ABB-035,8.304,-111.962,2.8511,1.516,0.2807,2.212,BTL,60.91704225352112,0.0,0.0,2.212,0.2807,0.2873972141626674,0.2873972141626674,0.2873972141626674,0.2873972141626674,2.700807271719909,4,0.2873972141626674,0.2873972141626674,2.75746,3.6535599999999997,0.2873972141626674,0.2873972141626674,1,,,,,1.2951379310344828,1.0,0.1252172926020285,0.1252172926020285,0.1252172926020285,1.0,,60.91704225352112,0.2264975134053848,-0.2264975134053848,1,1.8,1.8,1,1,0.16068221084133,9.434771852230831,-7.918771852230831,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1481.7852,ABAB,ABB-035,8.313,-111.916,1.8064,1.649,0.2675,2.219,BTL,59.4456338028169,0.0,0.0,2.219,0.2675,0.2799186657713395,0.2799186657713395,0.2799186657713395,0.2799186657713395,2.6928643224807,4,0.2799186657713395,0.2799186657713395,1.1564400000000001,1.4672500000000004,0.2799186657713395,0.2799186657713395,1,,,,,1.2951379310344828,1.0,0.1292065036284441,0.1292065036284441,0.1292065036284441,1.0,,59.4456338028169,0.2020427583141165,-0.2020427583141165,1,1.8,1.8,1,1,0.1666778932928662,9.893333587451677,-8.244333587451674,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1481.9376,ABAB,ABB-035,8.327,-111.338,-0.0072,1.793,0.2526,2.23,BTL,,0.0,0.0,2.23,0.2526,0.2702562474550056,0.2702562474550056,0.2702562474550056,0.2702562474550056,2.685523165782993,4,0.2702562474550056,0.2702562474550056,-0.94758,-0.7829599999999999,0.2702562474550056,0.2702562474550056,1,,,,,1.2951379310344828,1.0,0.1309579216442109,0.1309579216442109,0.1309579216442109,1.0,,,0.1781832578556943,-0.1781832578556943,1,1.8,1.8,1,1,0.1701283247667579,10.539103364816892,-8.746103364816893,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1482.09,ABAB,ABB-035,8.341,-110.76,-2.6508,1.909,0.2391,2.245,BTL,,0.0,0.0,2.245,0.2391,0.2595993115752018,0.2595993115752018,0.2595993115752018,0.2595993115752018,2.681521937329281,4,0.2595993115752018,0.2595993115752018,-3.3853999999999997,-2.4371699999999996,0.2595993115752018,0.2595993115752018,1,,,,,1.2951379310344828,1.0,0.1286509511067384,0.1286509511067384,0.1286509511067384,1.0,,,0.162648987303087,-0.162648987303087,1,1.8,1.8,1,1,0.1684815285414511,11.330618949900687,-9.421618949900688,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1482.2424,ABAB,ABB-035,8.354,-111.179,-6.7374,2.012,0.2273,2.282,BTL,,0.0,0.0,2.282,0.2273,0.2415770359726178,0.2415770359726178,0.2415770359726178,0.2415770359726178,2.690349660817647,4,0.2415770359726178,0.2415770359726178,-5.8884,-3.71978,0.2415770359726178,0.2415770359726178,1,,,,,1.2951379310344828,1.0,0.1174192421903427,0.1174192421903427,0.1174192421903427,1.0,,,0.1779422387686492,-0.1779422387686492,1,1.8,1.8,1,1,0.1560012734288175,12.897330616458486,-10.885330616458486,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1482.3948,ABAB,ABB-035,8.368,-111.673,-9.338,2.133,0.2161,2.301,BTL,,0.0,0.0,2.301,0.2161,0.2303548825339394,0.2303548825339394,0.2303548825339394,0.2303548825339394,2.6903894671395365,4,0.2303548825339394,0.2303548825339394,-7.6318,-4.71889,0.2303548825339394,0.2303548825339394,1,,,,,1.2951379310344828,1.0,0.1131841722781109,0.1131841722781109,0.1131841722781109,1.0,,,0.1729773844914287,-0.1729773844914287,1,1.8,1.8,1,1,0.1518120395079006,14.050269049240953,-11.91726904924095,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1482.5472,ABAB,ABB-035,8.37,-111.857,-10.7086,2.19,0.229,2.286,BTL,,0.0,0.0,2.286,0.229,0.2407784620304738,0.2407784620304738,0.2407784620304738,0.2407784620304738,2.693840250421897,4,0.2407784620304738,0.2407784620304738,-8.596,-5.379510000000001,0.2407784620304738,0.2407784620304738,1,,,,,1.2951379310344828,1.0,0.126963646433295,0.126963646433295,0.126963646433295,1.0,,,0.187015530797655,-0.187015530797655,1,1.8,1.8,1,1,0.1687935548920011,12.974429037893207,-10.784429037893208,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1482.6996,ABAB,ABB-035,8.373,-111.909,-8.7242,2.16,0.2414,2.236,BTL,,0.0,0.0,2.236,0.2414,0.2637734456350018,0.2637734456350018,0.2637734456350018,0.2637734456350018,2.6788310509474367,4,0.2637734456350018,0.2637734456350018,-8.4902,-5.83542,0.2637734456350018,0.2637734456350018,1,,,,,1.2951379310344828,1.0,0.1502850901438683,0.1502850901438683,0.1502850901438683,1.0,,,0.1575070152529658,-0.1575070152529658,1,1.8,1.8,1,1,0.1961867540071618,11.00991762125362,-8.849917621253619,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1482.852,ABAB,ABB-035,8.355,-111.962,-7.4718,2.048,0.2656,2.157,BTL,,0.0,0.0,2.157,0.2656,0.3021222520226025,0.3021222520226025,0.3,0.3,2.6578834951440125,4,0.3021222520226025,0.3021222520226025,-7.37362,-5.85853,0.3021222520226025,0.3021222520226025,1,,,,,1.2951379310344828,1.0,0.1843199999999999,0.1843199999999999,0.1843199999999999,1.0,,,0.1223737949045645,-0.1223737949045645,1,1.8,1.8,1,1,0.2345028962069407,8.733367617740253,-6.685367617740253,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1483.0044,ABAB,ABB-035,8.337,-111.446,-6.2084,1.916,0.2921,2.089,BTL,,0.0,0.0,2.089,0.2921,0.3375211214266791,0.3375211214266791,0.3,0.3,2.6438259923776166,4,0.3375211214266791,0.3375211214266791,-5.782439999999999,-5.48944,0.3375211214266791,0.3375211214266791,1,,,,,1.2951379310344828,1.0,0.1724399999999999,0.1724399999999999,0.1724399999999999,1.0,,,0.10626996916067,-0.10626996916067,1,1.8,1.8,1,1,0.2193884517248527,8.733367617740253,-6.817367617740253,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1483.1568,ABAB,ABB-035,8.287,-110.711,-3.7551,1.787,0.3162,2.036,BTL,,0.0,0.0,2.036,0.3162,0.36652288524068,0.36652288524068,0.3,0.3,2.6354181956417047,4,0.36652288524068,0.36652288524068,-4.08526,-4.7551499999999995,0.36652288524068,0.36652288524068,1,,,,,1.2951379310344828,1.0,0.16083,0.16083,0.16083,1.0,,,0.1023101714222207,-0.1023101714222207,1,1.8,1.8,1,1,0.2046175173446304,8.733367617740253,-6.946367617740253,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1483.3092,ABAB,ABB-035,8.24,-110.702,-2.7527,1.666,0.3559,1.999,BTL,,0.0,0.0,1.999,0.3559,0.3951603612488531,0.3951603612488531,0.3,0.3,2.651677462910173,4,0.3951603612488531,0.3951603612488531,-2.38288,-3.9720600000000004,0.3951603612488531,0.3951603612488531,1,,,,,1.2951379310344828,1.0,0.14994,0.14994,0.14994,1.0,,,0.156586697413386,-0.156586697413386,1,1.8,1.8,1,1,0.1907626099027164,8.733367617740253,-7.067367617740253,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1483.4616,ABAB,ABB-035,8.192,-110.692,-0.2383,1.6,0.3786,1.999,BTL,,0.0,0.0,1.999,0.3786,0.4031825119674252,0.4031825119674252,0.3,0.3,2.6738785642713503,4,0.4031825119674252,0.4031825119674252,-1.0201,-3.26297,0.4031825119674252,0.4031825119674252,1,,,,,1.2951379310344828,1.0,0.144,0.144,0.144,1.0,,,0.2131900647348097,-0.2131900647348097,1,1.8,1.8,1,1,0.1832053876616724,8.733367617740253,-7.133367617740253,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1483.614,ABAB,ABB-035,8.184,-110.715,1.0401,1.542,0.3822,1.998,BTL,58.36633802816901,0.0,0.0,1.998,0.3822,0.4048184908468784,0.4048184908468784,0.3,0.3,2.676799404302807,4,0.4048184908468784,0.4048184908468784,-0.5705,-3.01098,0.4048184908468784,0.4048184908468784,1,,,,,1.2951379310344828,1.0,0.13878,0.13878,0.13878,1.0,,58.36633802816901,0.2209582418803658,-0.2209582418803658,1,1.8,1.8,1,1,0.1765641923589368,8.733367617740253,-7.191367617740253,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1483.7664,ABAB,ABB-035,8.175,-110.871,0.6055,1.486,0.3869,1.998,BTL,57.75422535211267,0.0,0.0,1.998,0.3869,0.4064402843475603,0.4064402843475603,0.3,0.3,2.681380952383199,4,0.4064402843475603,0.4064402843475603,-0.7435,-2.84769,0.4064402843475603,0.4064402843475603,1,,,,,1.2951379310344828,1.0,0.13374,0.13374,0.13374,1.0,,57.75422535211267,0.2326778818103523,-0.2326778818103523,1,1.8,1.8,1,1,0.1701520037907782,8.733367617740253,-7.247367617740253,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1483.9188,ABAB,ABB-035,8.167,-111.051,-1.5071,1.431,0.3597,2.064,BTL,,0.0,0.0,2.064,0.3597,0.3715675771918806,0.3715675771918806,0.3,0.3,2.693101694603166,4,0.3715675771918806,0.3715675771918806,-1.9367,-2.856,0.3715675771918806,0.3715675771918806,1,,,,,1.2951379310344828,1.0,0.12879,0.12879,0.12879,1.0,,,0.244619092601339,-0.244619092601339,1,1.8,1.8,1,1,0.1638543185899083,8.733367617740253,-7.302367617740253,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1484.0712,ABAB,ABB-035,8.159,-111.43,-3.6177,1.428,0.3426,2.146,BTL,,0.0,0.0,2.146,0.3426,0.3365127528111292,0.3365127528111292,0.3,0.3,2.727237418436432,4,0.3365127528111292,0.3365127528111292,-3.3125,-3.0962,0.3365127528111292,0.3365127528111292,1,,,,,1.2951379310344828,1.0,0.12852,0.12852,0.12852,1.0,,,0.3010821548634456,-0.3010821548634456,1,1.8,1.8,1,1,0.1635108084880426,8.733367617740253,-7.305367617740253,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1484.2236,ABAB,ABB-035,8.151,-111.809,-6.2043,1.414,0.3362,2.178,BTL,,0.0,0.0,2.178,0.3362,0.3242549778939799,0.3242549778939799,0.3,0.3,2.743261084378628,4,0.3242549778939799,0.3242549778939799,-4.6918999999999995,-3.3938099999999998,0.3242549778939799,0.3242549778939799,1,,,,,1.2951379310344828,1.0,0.1272599999999999,0.1272599999999999,0.1272599999999999,1.0,,,0.3237976828827825,-0.3237976828827825,1,1.8,1.8,1,1,0.161907761346003,8.733367617740253,-7.319367617740253,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1484.376,ABAB,ABB-035,8.159,-111.811,-5.8389,1.4,0.322,2.191,BTL,,0.0,0.0,2.191,0.322,0.3132134391681049,0.3132134391681049,0.3,0.3,2.7341632290494418,4,0.3132134391681049,0.3132134391681049,-5.621899999999999,-3.8470199999999997,0.3132134391681049,0.3132134391681049,1,,,,,1.2951379310344828,1.0,0.126,0.126,0.126,1.0,,,0.3041007973772675,-0.3041007973772675,1,1.8,1.8,1,1,0.1603047142039634,8.733367617740253,-7.333367617740253,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1484.5284,ABAB,ABB-035,8.168,-111.559,-6.2915,1.374,0.3072,2.18,BTL,,0.0,0.0,2.18,0.3072,0.3089633936298824,0.3089633936298824,0.3,0.3,2.707579582792745,4,0.3089633936298824,0.3089633936298824,-6.0441199999999995,-4.3842300000000005,0.3089633936298824,0.3089633936298824,1,,,,,1.2951379310344828,1.0,0.1236599999999999,0.1236599999999999,0.1236599999999999,1.0,,,0.253902147639819,-0.253902147639819,1,1.8,1.8,1,1,0.1573276266544612,8.733367617740253,-7.3593676177402525,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1484.6808,ABAB,ABB-035,8.176,-111.304,-6.1571,1.347,0.3151,2.169,BTL,,0.0,0.0,2.169,0.3151,0.3159222566867048,0.3159222566867048,0.3,0.3,2.7088700976266367,4,0.3159222566867048,0.3159222566867048,-5.75734,-4.96064,0.3159222566867048,0.3159222566867048,1,,,,,1.2951379310344828,1.0,0.1212299999999999,0.1212299999999999,0.1212299999999999,1.0,,,0.2603068652237936,-0.2603068652237936,1,1.8,1.8,1,1,0.1542360357376705,8.733367617740253,-7.386367617740253,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1484.8332,ABAB,ABB-035,8.173,-111.035,-5.7288,1.319,0.3443,2.165,BTL,,0.0,0.0,2.165,0.3443,0.3321060951437329,0.3321060951437329,0.3,0.3,2.7442890128645683,4,0.3321060951437329,0.3321060951437329,-5.45596,-5.42215,0.3321060951437329,0.3321060951437329,1,,,,,1.2951379310344828,1.0,0.11871,0.11871,0.11871,1.0,,,0.3282839718834217,-0.3282839718834217,1,1.8,1.8,1,1,0.1510299414535912,8.733367617740253,-7.414367617740253,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1484.9856,ABAB,ABB-035,8.171,-110.765,-4.7704,1.289,0.3529,2.15,BTL,,0.0,0.0,2.15,0.3529,0.3407766119956504,0.3407766119956504,0.3,0.3,2.7444769419989274,4,0.3407766119956504,0.3407766119956504,-5.229380000000001,-5.7096599999999995,0.3407766119956504,0.3407766119956504,1,,,,,1.2951379310344828,1.0,0.11601,0.11601,0.11601,1.0,,,0.3315998944239154,-0.3315998944239154,1,1.8,1.8,1,1,0.1475948404349348,8.733367617740253,-7.444367617740253,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1485.138,ABAB,ABB-035,8.168,-110.692,-4.332,1.256,0.3554,2.117,BTL,,0.0,0.0,2.117,0.3554,0.3512887268531442,0.3512887268531442,0.3,0.3,2.721875426307156,4,0.3512887268531442,0.3512887268531442,-5.2224,-5.64817,0.3512887268531442,0.3512887268531442,1,,,,,1.2951379310344828,1.0,0.1130399999999999,0.1130399999999999,0.1130399999999999,1.0,,,0.2979509904703693,-0.2979509904703693,1,1.8,1.8,1,1,0.1438162293144128,8.733367617740253,-7.477367617740253,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1485.2904,ABAB,ABB-035,8.17,-110.693,-5.1586,1.232,0.3666,2.111,BTL,,0.0,0.0,2.111,0.3666,0.3588106266701029,0.3588106266701029,0.3,0.3,2.732717425166031,4,0.3588106266701029,0.3588106266701029,-5.3752,-5.54428,0.3588106266701029,0.3588106266701029,1,,,,,1.2951379310344828,1.0,0.1108799999999999,0.1108799999999999,0.1108799999999999,1.0,,,0.3186272330730975,-0.3186272330730975,1,1.8,1.8,1,1,0.1410681484994878,8.733367617740253,-7.501367617740253,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1485.4428,ABAB,ABB-035,8.172,-111.061,-6.1222,1.22,0.3663,2.115,BTL,,0.0,0.0,2.115,0.3663,0.3575368391626712,0.3575368391626712,0.3,0.3,2.7355080695160936,4,0.3575368391626712,0.3575368391626712,-5.539,-5.47199,0.3575368391626712,0.3575368391626712,1,,,,,1.2951379310344828,1.0,0.1098,0.1098,0.1098,1.0,,,0.3227134442808327,-0.3227134442808327,1,1.8,1.8,1,1,0.1396941080920252,8.733367617740253,-7.513367617740253,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1485.5952,ABAB,ABB-035,8.174,-111.885,-6.4928,1.209,0.3651,2.123,BTL,,0.0,0.0,2.123,0.3651,0.3546765534695297,0.3546765534695297,0.3,0.3,2.7402126112691545,4,0.3546765534695297,0.3546765534695297,-5.6326,-5.55621,0.3546765534695297,0.3546765534695297,1,,,,,1.2951379310344828,1.0,0.10881,0.10881,0.10881,1.0,,,0.3293897424499211,-0.3293897424499211,1,1.8,1.8,1,1,0.1384345710518512,8.733367617740253,-7.524367617740253,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1485.7476,ABAB,ABB-035,8.176,-111.813,-5.5894,1.208,0.3681,2.142,BTL,,0.0,0.0,2.142,0.3681,0.3509326817711627,0.3509326817711627,0.3,0.3,2.759447699687404,4,0.3509326817711627,0.3509326817711627,-5.7146,-5.76162,0.3509326817711627,0.3509326817711627,1,,,,,1.2951379310344828,1.0,0.10872,0.10872,0.10872,1.0,,,0.3598331620037229,-0.3598331620037229,1,1.8,1.8,1,1,0.1383200676845627,8.733367617740253,-7.525367617740253,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
1485.9,ABAB,ABB-035,8.178,-111.969,-4.8,1.207,0.3635,2.164,BTL,,0.0,0.0,2.164,0.3635,0.3423928090995155,0.3423928090995155,0.3,0.3,2.770053637044471,4,0.3423928090995155,0.3423928090995155,-5.89002,-5.928929999999999,0.3423928090995155,0.3423928090995155,1,,,,,1.2951379310344828,1.0,0.10863,0.10863,0.10863,1.0,,,0.3749513794348902,-0.3749513794348902,1,1.8,1.8,1,1,0.1382055643172741,8.733367617740253,-7.526367617740253,3,2.656808672502759,158.65375169459642,G,2.656808672502759,158.65375169459642,G
