STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER,GR_NORM,VSH_GR,VSH,RHOB_SR,NPHI_SR,PHIE_DEN,PHIT_DEN,PHIE,PHIT,RHO_MAT,SWARRAY_1,SWARRAY_2,SWARRAY_3,SWARRAY_4,SWARRAY_5,SWARRAY_6,SWARRAY_7,SWARRAY_8,SWARRAY_9,SWARRAY_10,SWARRAY_11,SWARRAY_12,SWARRAY_13,SWARRAY_14,SWARRAY_15,SWARRAY_16,SWARRAY_17,SWARRAY_18,SWARRAY_19,SWARRAY_20,SWARRAY_21,SWARRAY_22,SWARRAY_23,SWARRAY_24,SWARRAY_25,SWGRAD,CT,FTEMP,IQUAL,RGBE,R_RGBE,RPBE,R_RPBE,RW_TEMP,SW
ABAB,ABB-051,1442.1612,10.624,-19.4731,71.903,0.901,0.361,2.376,GUF,113.30106382978724,0.4655888888888889,0.4655888888888889,2.311529825145019,0.3705834043703349,0.1629178240864587,0.206566782419792,0.1603233333333333,0.2039722916666666,2.886699263732858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.109877913429523,147.10806000000002,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1442.3136,10.613,-19.2825,72.48,0.903,0.3545,2.383,GUF,113.91489361702128,0.472,0.472,2.3231060606060603,0.3585227272727272,0.1559667052257115,0.2002167052257115,0.1559667052257115,0.2002167052257115,2.877788923230214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.1074197120708749,147.11568,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1442.466,10.592,-19.0939,71.681,0.905,0.3497,2.379,GUF,113.06489361702128,0.4631222222222222,0.4631222222222222,2.31775388563505,0.3494412136012749,0.1568713492535466,0.2002890575868799,0.1568713492535466,0.2002890575868799,2.8617389724833706,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.1049723756906078,147.1233,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1442.6184,10.571,-18.9043,70.881,0.918,0.3537,2.374,GUF,112.21382978723403,0.4542333333333333,0.4542333333333333,2.310746350699322,0.3567794539791119,0.1626058317543265,0.2051902067543265,0.1626058317543265,0.2051902067543265,2.867001012330313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0893246187363834,147.13092,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1442.7708,10.544,-18.7138,70.522,0.931,0.3487,2.367,GUF,111.83191489361704,0.4502444444444445,0.4502444444444445,2.299023808561381,0.3476353126642144,0.162991714196688,0.2052021308633546,0.162991714196688,0.2052021308633546,2.846464118896056,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.074113856068743,147.13854,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1442.9232,10.517,-18.5252,70.71,0.944,0.3417,2.359,GUF,112.031914893617,0.4523333333333332,0.4523333333333332,2.2838405356055995,0.3348447961046866,0.1610596377976102,0.2034658877976101,0.1610596377976102,0.2034658877976101,2.818685678642464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0593220338983051,147.14616,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1443.0756,10.454,-18.5946,69.919,0.957,0.3347,2.353,GUF,111.19042553191488,0.4435444444444444,0.4435444444444444,2.2756823945208766,0.3225045426409217,0.1613410856109138,0.2029233772775804,0.1613410856109138,0.2029233772775804,2.7965946821816274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.044932079414838,147.15377999999998,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1443.228,10.408,-18.666,68.577,0.985,0.3231,2.346,GUF,109.7627659574468,0.4286333333333333,0.4286333333333333,2.2679802811971297,0.3029198996557961,0.161054734371661,0.201239109371661,0.161054734371661,0.201239109371661,2.765685103561112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.015228426395939,147.1614,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1443.3804,10.448,-18.7365,67.153,1.019,0.3249,2.335,GUF,108.24787234042552,0.4128111111111112,0.4128111111111112,2.254151607470623,0.3072539595435881,0.1690942834687403,0.207795325135407,0.1690942834687403,0.207795325135407,2.76138098732187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9813542688910698,147.16902,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1443.5328,10.492,-18.7599,65.729,1.045,0.3164,2.318,GUF,106.73297872340426,0.3969888888888889,0.3969888888888889,2.2310985609257243,0.2942796336901844,0.1733993425914932,0.2106170509248265,0.1733993425914932,0.2106170509248265,2.727992959013206,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9569377990430624,147.17664000000002,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1443.6852,10.438,-18.7823,63.926,1.071,0.3087,2.314,GUF,104.81489361702128,0.3769555555555556,0.3769555555555556,2.2317170167992297,0.2837125940721189,0.175585560969693,0.2109251443030263,0.175585560969693,0.2109251443030263,2.715050192958673,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9337068160597572,147.18426,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1443.8376,10.385,-18.8057,61.989,1.097,0.3018,2.305,GUF,102.75425531914894,0.3554333333333333,0.3554333333333333,2.225042664322284,0.2752210787609246,0.1808261370638039,0.2141480120638038,0.1808261370638039,0.2141480120638038,2.702723001896948,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.911577028258888,147.19188000000003,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1443.99,10.407,-19.0911,62.201,1.123,0.2968,2.309,GUF,102.97978723404256,0.3577888888888889,0.3577888888888889,2.230446028478002,0.2671611965604942,0.1769672198305873,0.2105099281639207,0.1769672198305873,0.2105099281639207,2.698477134081592,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8904719501335708,147.1995,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1444.1424,10.468,-19.3776,64.413,1.096,0.3215,2.313,GUF,105.33297872340424,0.3823666666666666,0.3823666666666666,2.2281855469804093,0.3038561174375304,0.1812073606406758,0.2170542356406758,0.1812073606406758,0.2170542356406758,2.73813746384782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9124087591240876,147.20712,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1444.2948,10.533,-19.643,67.138,1.069,0.3444,2.309,GUF,108.23191489361704,0.4126444444444445,0.4126444444444445,2.20994097839658,0.3404657409859634,0.186535021464383,0.2252204381310497,0.1762066666666666,0.2148920833333333,2.7730268165200944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9354536950420954,147.21474,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1444.4472,10.591,-19.9084,69.635,1.042,0.3648,2.309,GUF,110.88829787234044,0.4403888888888889,0.4403888888888889,2.198039313014991,0.3764469373572918,0.1900501980557347,0.231336656389068,0.1678833333333333,0.2091697916666666,2.814142371194572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9596928982725528,147.22236,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1444.5996,10.644,-20.1708,71.304,1.003,0.369,2.326,GUF,112.66382978723404,0.4589333333333333,0.4589333333333333,2.220823065549532,0.3851158206012814,0.1827375445710003,0.2257625445710002,0.16232,0.2053449999999999,2.843407710775778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.997008973080758,147.22998,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1444.752,10.698,-20.4332,71.59,0.963,0.3662,2.332,GUF,112.968085106383,0.4621111111111111,0.4621111111111111,2.23062383804999,0.3801177442677134,0.1787966063458462,0.2221195230125129,0.1613666666666666,0.2046895833333333,2.843367070439743,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.038421599169263,147.2376,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1444.9044,10.753,-20.6037,71.875,0.959,0.3635,2.333,GUF,113.27127659574468,0.4652777777777778,0.4652777777777778,2.2311948051948054,0.3752467532467532,0.1763087012123966,0.2199284928790633,0.1604166666666666,0.2040364583333332,2.836837015432167,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.042752867570386,147.24522000000002,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1445.0568,10.743,-20.7751,72.123,0.954,0.3674,2.334,GUF,113.53510638297873,0.4680333333333334,0.4680333333333334,2.2319412243874925,0.3827088163418761,0.1773462548161363,0.2212243798161363,0.1595899999999999,0.2034681249999999,2.848037069402796,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0482180293501049,147.25284,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1445.2092,10.677,-20.9555,73.725,0.95,0.3704,2.323,GUF,115.23936170212764,0.4858333333333333,0.4858333333333333,2.202998379254457,0.3896758508914101,0.1774320379722275,0.2229789129722275,0.15425,0.1997968749999999,2.836881668704011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0526315789473684,147.26046000000002,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1445.3616,10.588,-21.1349,71.981,0.945,0.3631,2.289,GUF,113.38404255319148,0.4664555555555555,0.4664555555555555,2.1482444449072244,0.3745527811907786,0.1880992168433212,0.2318294251766545,0.1600633333333333,0.2037935416666666,2.773477806304633,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0582010582010584,147.26808,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1445.514,10.45,-21.0603,67.696,0.943,0.3643,2.27,GUF,108.82553191489362,0.4188444444444444,0.4188444444444444,2.140272254512083,0.3746061486693178,0.2061955134968412,0.2454621801635078,0.1743466666666666,0.2136133333333333,2.767323131065224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0604453870625663,147.2757,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1445.6664,10.326,-20.9868,61.882,0.942,0.3568,2.249,GUF,102.6404255319149,0.3542444444444444,0.3542444444444444,2.138736708076672,0.3605303004232768,0.2246580396107254,0.2578684562773921,0.1937266666666666,0.2269370833333333,2.746259542532889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0615711252653928,147.28332,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1445.8188,10.199,-20.6402,57.731,0.94,0.3493,2.209,GUF,98.22446808510638,0.3081222222222222,0.3081222222222222,2.101672581862564,0.348988260611219,0.2445147789639603,0.2734012372972936,0.2075633333333333,0.2364497916666666,2.703812742222336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0638297872340423,147.29094,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1445.9712,10.071,-20.2926,55.257,0.938,0.3377,2.2,GUF,95.59255319148936,0.2806333333333333,0.2806333333333333,2.102472081923915,0.3329016264306565,0.2499392608167364,0.2762486358167365,0.21581,0.2421193749999999,2.6894660532883434,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0660980810234542,147.29856,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1446.1236,9.993,-20.183,52.782,1.058,0.3261,2.195,GUF,92.9595744680851,0.2531333333333333,0.2531333333333333,2.1085735963581183,0.3179996429527805,0.2537691024774356,0.2775003524774356,0.22406,0.24779125,2.679092996591908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9451795841209828,147.30617999999998,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1446.276,9.957,-20.0735,51.534,1.236,0.3317,2.198,GUF,91.63191489361702,0.2392666666666666,0.2392666666666666,2.118740688809044,0.3259442643063711,0.2577287330175176,0.2801599830175176,0.22822,0.25065125,2.6919593435109466,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8090614886731392,147.3138,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1446.4284,9.943,-20.4639,50.178,1.537,0.3377,2.185,GUF,90.18936170212766,0.2241999999999999,0.2241999999999999,2.108417117813869,0.3341453982985306,0.2681361299864532,0.2891548799864532,0.23274,0.25375875,2.693857000256988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6506180871828238,147.32142,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1446.5808,9.929,-20.8523,47.981,1.874,0.3291,2.19,GUF,87.85212765957448,0.1997888888888889,0.1997888888888889,2.125085741262722,0.3238818922784265,0.268590674601325,0.2873208829346583,0.2400633333333333,0.2587935416666666,2.6935129827247306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9808779953828572,0.9600167824194584,0.9404619790437384,-0.0035722812573757,0.5336179295624333,147.32904000000002,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1446.7332,9.915,-21.2557,44.578,1.973,0.2978,2.235,GUF,84.23191489361702,0.1619777777777778,0.1619777777777778,2.193443557582668,0.2877104823526292,0.2487908290931446,0.2639762457598113,0.2487908290931446,0.2639762457598113,2.697350538149504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9873135025932523,0.9631390132070538,0.9406845287960408,0.9197582531294644,0.9001969285980804,0.8818606096289487,-0.007342093370398,0.5068423720223011,147.33666,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1446.8856,9.884,-21.6581,40.739,1.924,0.267,2.302,GUF,80.14787234042552,0.1193222222222221,0.1193222222222221,2.281947616103759,0.2557544063284592,0.2229987198335024,0.2341851781668358,0.2229987198335024,0.2341851781668358,2.7166165839409104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9976720359644408,-0.0001396778421335,0.5197505197505198,147.34428000000003,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1447.038,9.781,-22.2376,36.183,1.875,0.2358,2.347,GUF,75.30106382978724,0.0687,0.0687,2.339401911306775,0.2273757113712015,0.207165532979853,0.213606157979853,0.207165532979853,0.213606157979853,2.722587525950888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5333333333333333,147.3519,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1447.1904,9.568,-22.883,32.303,1.79,0.2116,2.45,GUF,71.17340425531914,0.0255888888888888,0.0255888888888888,2.45,0.2079654948287854,0.1777010125616174,0.1800999708949507,0.1777010125616174,0.1800999708949507,2.7734130817262868,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5586592178770949,147.35952,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1447.3428,9.469,-23.4394,30.533,1.704,0.1967,2.493,GUF,69.29042553191489,0.0059222222222222,0.0059222222222222,2.493256172667017,0.1957867146545654,0.163467675347125,0.1640228836804584,0.163467675347125,0.1640228836804584,2.787135472388154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5868544600938967,147.36714,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1447.4952,9.402,-23.9938,30.5,1.618,0.1966,2.412,GUF,69.25531914893617,0.0055555555555555,0.0055555555555555,2.4117877094972067,0.1957430167597765,0.1850159920097139,0.1855368253430472,0.1850159920097139,0.1855368253430472,2.7344886261675536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6180469715698392,147.37476,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1447.6476,9.427,-24.3842,37.036,1.502,0.2112,2.353,GUF,76.20851063829787,0.0781777777777777,0.0781777777777777,2.344773636758112,0.1994286678559375,0.1918292005455388,0.1991583672122055,0.1918292005455388,0.1991583672122055,2.6981562637064007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6657789613848203,147.38238,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1447.8,9.601,-24.7387,42.378,1.385,0.3433,2.155,GUF,81.89148936170213,0.1375333333333333,0.1375333333333333,2.107957795470356,0.3422315838293267,0.3006980479945411,0.3135917979945411,0.25874,0.27163375,2.7010146791848224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7220216606498195,147.39,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1447.9524,9.776,-25.0901,48.207,1.269,0.3717,2.142,GUF,88.09255319148936,0.2023,0.2023,2.063889933558982,0.3772032092265262,0.3012317324011076,0.3201973574011076,0.2393099999999999,0.2582756249999999,2.709404317227492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7880220646178093,147.39762000000002,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1448.1048,9.951,-25.0665,56.112,1.18,0.3738,2.218,GUF,96.50212765957448,0.2901333333333333,0.2901333333333333,2.1231780616078137,0.3835274229902329,0.2585509712382451,0.2857509712382451,0.2129599999999999,0.2401599999999999,2.766627384651015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8474576271186441,147.40524,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1448.2572,10.04,-25.0439,60.478,1.186,0.3727,2.25,GUF,101.1468085106383,0.3386444444444444,0.3386444444444444,2.1475908067605256,0.3843234434326803,0.2366396184400784,0.268387535106745,0.1984066666666666,0.2301545833333333,2.786995705200482,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8431703204047218,147.41286000000002,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1448.4096,10.13,-24.3193,61.491,1.191,0.37,2.273,GUF,102.22446808510638,0.3499,0.3499,2.1777341947392714,0.3807644977695739,0.2259293875951412,0.2587325125951412,0.19503,0.227833125,2.8050401833807714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8396305625524769,147.42048,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1448.562,10.168,-23.5948,61.263,1.208,0.3672,2.293,GUF,101.98191489361702,0.3473666666666666,0.3473666666666666,2.209436130548037,0.3763547678635273,0.2195310322688165,0.2520966572688165,0.19579,0.228355625,2.822475501499941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8278145695364238,147.4281,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1448.7144,10.169,-22.9742,61.034,1.179,0.3623,2.3,GUF,101.73829787234042,0.3448222222222222,0.3448222222222222,2.2210545059865003,0.3687735305091069,0.2156825630732912,0.2480096464066245,0.1965533333333333,0.2288804166666666,2.8202878006662644,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8481764206955046,147.43572,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1448.8668,10.178,-22.6646,59.946,1.15,0.3521,2.306,GUF,100.58085106382978,0.3327333333333333,0.3327333333333333,2.2341942251973226,0.3531471675492058,0.2118024567094053,0.2429962067094053,0.20018,0.23137375,2.8081259705212487,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8695652173913044,147.44334,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1449.0192,10.195,-22.356,58.897,1.092,0.337,2.302,GUF,99.46489361702127,0.3210777777777777,0.3210777777777777,2.232007430077083,0.3308520039932573,0.2080443484998319,0.2381453901664986,0.2036766666666667,0.2337777083333333,2.7763357951181846,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9157509157509156,147.45096,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
ABAB,ABB-051,1449.1716,10.208,-22.0484,58.847,1.035,0.3277,2.307,GUF,99.41170212765957,0.3205222222222222,0.3205222222222222,2.239544257845077,0.3171806779716448,0.2019472877241381,0.2319962460574715,0.2019472877241381,0.2319962460574715,2.763746599056263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9661835748792272,147.45857999999998,1,-3.1,-0.6,10.9,0.5,1.2951379310344828,1.0
