DEPTH,STRUKTUR,WELL_NAME,CALI,SP,GR,RT,NPHI,RHOB,MARKER,GR_RAW,GR_NORM,GR_RAW_NORM,VSH_DN,VSH_GR,VSH,RHOB_SR,NPHI_SR,PHIE_DEN,PHIT_DEN,PHIE,PHIT,RHO_MAT,RW_TEMP,SW,RWA_FULL,RWA_SIMPLE,RWA_TAR,RGSA,GAS_EFFECT_RT,RT_RATIO,RT_DIFF,NGSA,GAS_EFFECT_NPHI,NPHI_DIFF,DGSA,GAS_EFFECT_RHOB,DENS_DIFF,RGSA_ANOM,NGSA_ANOM,DGSA_ANOM,SCORE,ZONA,IQUAL
1445.8188,ABAB,ABB-136,8.404,-2.7368,65.646,1.791,0.2774,2.438,GUF,,39.62736842105263,39.62736842105263,0.4914052732475761,0.3960666666666667,0.3960666666666667,2.430130257202782,0.2297880560768296,0.1202804713129241,0.157411721312924,0.1202804713129241,0.157411721312924,2.78579183781794,1.2951379310344828,1.0,0.0343193991893237,0.033635643655506,0.0345367497044972,1.7169605308842883,True,1.0431224060098685,0.0740394691157115,0.280319675110393,True,0.002919675110393,2.428004626701997,False,-0.0099953732980035,True,True,False,2,Zona Menarik,1
1445.9712,ABAB,ABB-136,8.397,-2.8038,65.646,1.823,0.2774,2.438,GUF,,39.62736842105263,39.62736842105263,0.4914052732475761,0.3960666666666667,0.3960666666666667,2.430130257202782,0.2297880560768296,0.1202804713129241,0.157411721312924,0.1202804713129241,0.157411721312924,2.78579183781794,1.2951379310344828,1.0,0.0349569104217339,0.034276510771482,0.0351460797874647,1.7199955388144184,True,1.0598864699710686,0.1030044611855816,0.2804547566501832,True,0.0030547566501832,2.4273130743946822,False,-0.0106869256053179,True,True,False,2,Zona Menarik,1
1446.1236,ABAB,ABB-136,8.39,-2.8707,65.646,1.854,0.2774,2.438,GUF,,39.62736842105263,39.62736842105263,0.4914052732475761,0.3960666666666667,0.3960666666666667,2.430130257202782,0.2297880560768296,0.1202804713129241,0.157411721312924,0.1202804713129241,0.157411721312924,2.78579183781794,1.2951379310344828,1.0,0.0355738448801764,0.0348975737285497,0.0357342920857936,1.7230359116163547,True,1.07600775323411,0.1309640883836453,0.2805898381899748,True,0.0031898381899748,2.426621522087366,False,-0.011378477912634,True,True,False,2,Zona Menarik,1
1446.276,ABAB,ABB-136,8.405,-2.9377,65.646,1.887,0.2774,2.438,GUF,,39.62736842105263,39.62736842105263,0.4914052732475761,0.3960666666666667,0.3960666666666667,2.430130257202782,0.2297880560768296,0.1202804713129241,0.157411721312924,0.1202804713129241,0.157411721312924,2.78579183781794,1.2951379310344828,1.0,0.0362298277165472,0.0355589095916672,0.0363581614409127,1.726081658773377,True,1.0932275367209323,0.160918341226623,0.2807249197297647,True,0.0033249197297647,2.4259299697800403,False,-0.0120700302199598,True,True,False,2,Zona Menarik,1
1446.4284,ABAB,ABB-136,8.419,-3.0047,65.646,1.919,0.2774,2.438,GUF,,39.62736842105263,39.62736842105263,0.4914052732475761,0.3960666666666667,0.3960666666666667,2.430130257202782,0.2297880560768296,0.1202804713129241,0.157411721312924,0.1202804713129241,0.157411721312924,2.78579183781794,1.2951379310344828,1.0,0.0368651457757229,0.036200370781255,0.0369608240730179,1.7291327897855384,True,1.1098048752160965,0.1898672102144616,0.2808600012695548,True,0.0034600012695548,2.425238417472728,False,-0.0127615825272724,True,True,False,2,Zona Menarik,1
1446.5808,ABAB,ABB-136,8.433,-3.0777,65.646,1.953,0.2774,2.438,GUF,,39.62736842105263,39.62736842105263,0.4914052732475761,0.3960666666666667,0.3960666666666667,2.430130257202782,0.2297880560768296,0.1202804713129241,0.157411721312924,0.1202804713129241,0.157411721312924,2.78579183781794,1.2951379310344828,1.0,0.0375392749869986,0.0368820636146265,0.0375986230383776,1.7321893141696778,True,1.1274749151400738,0.2208106858303222,0.2809950828093439,True,0.0035950828093439,2.4245468651654134,False,-0.0134531348345867,True,True,False,2,Zona Menarik,1
1446.7332,ABAB,ABB-136,8.447,-3.1517,65.646,1.974,0.2774,2.438,GUF,,39.62736842105263,39.62736842105263,0.4914052732475761,0.3960666666666667,0.3960666666666667,2.430130257202782,0.2297880560768296,0.1202804713129241,0.157411721312924,0.1202804713129241,0.157411721312924,2.78579183781794,1.2951379310344828,1.0,0.0379551665877515,0.0373031643148664,0.0379912350513793,1.735251241459448,True,1.1375874298984798,0.2387487585405519,0.2811301643491384,True,0.0037301643491384,2.4238553128580973,False,-0.0141446871419028,True,True,False,2,Zona Menarik,1
1446.8856,ABAB,ABB-136,8.461,-3.2246,65.646,1.995,0.2774,2.438,GUF,,39.62736842105263,39.62736842105263,0.4914052732475761,0.3960666666666667,0.3960666666666667,2.430130257202782,0.2297880560768296,0.1202804713129241,0.157411721312924,0.1202804713129241,0.157411721312924,2.78579183781794,1.2951379310344828,1.0,0.0383706761593399,0.0377242959087781,0.0383828239521458,1.7363752599827316,True,1.1489451882767787,0.2586247400172685,0.2813417149089912,True,0.0039417149089912,2.4232478273435154,False,-0.0147521726564847,True,True,False,2,Zona Menarik,1
1447.038,ABAB,ABB-136,8.448,-3.2976,65.646,2.017,0.2774,2.438,GUF,,39.62736842105263,39.62736842105263,0.4914052732475761,0.3960666666666667,0.3960666666666667,2.430130257202782,0.2297880560768296,0.1202804713129241,0.157411721312924,0.1202804713129241,0.157411721312924,2.78579183781794,1.2951379310344828,1.0,0.0388055500252823,0.0381655045661658,0.038791951172366,1.7355576004829103,True,1.1621625231215489,0.2814423995170896,0.2816297344889069,True,0.0042297344889069,2.422724408621666,False,-0.0152755913783342,True,True,False,2,Zona Menarik,1
1447.1904,ABAB,ABB-136,8.434,-3.1426,65.646,2.019,0.2774,2.438,GUF,,39.62736842105263,39.62736842105263,0.4914052732475761,0.3960666666666667,0.3960666666666667,2.430130257202782,0.2297880560768296,0.1202804713129241,0.157411721312924,0.1202804713129241,0.157411721312924,2.78579183781794,1.2951379310344828,1.0,0.0388450621806004,0.038205615268727,0.038829087899236,1.7347403260191292,True,1.1638629538480771,0.2842596739808709,0.2819177540688222,True,0.0045177540688222,2.422200989899813,False,-0.0157990101001872,True,True,False,2,Zona Menarik,1
1447.3428,ABAB,ABB-136,8.421,-2.9876,65.646,2.022,0.2774,2.438,GUF,,39.62736842105263,39.62736842105263,0.4914052732475761,0.3960666666666667,0.3960666666666667,2.430130257202782,0.2297880560768296,0.1202804713129241,0.157411721312924,0.1202804713129241,0.157411721312924,2.78579183781794,1.2951379310344828,1.0,0.038904323511764,0.0382657815148799,0.0388847752110038,1.7339234364100802,True,1.166141455580273,0.2880765635899196,0.2822057736487384,True,0.0048057736487384,2.4216775711779643,False,-0.0163224288220358,True,True,False,2,Zona Menarik,1
1447.4952,ABAB,ABB-136,8.407,-2.8316,65.646,2.025,0.2774,2.438,GUF,,39.62736842105263,39.62736842105263,0.4914052732475761,0.3960666666666667,0.3960666666666667,2.430130257202782,0.2297880560768296,0.1202804713129241,0.157411721312924,0.1202804713129241,0.157411721312924,2.78579183781794,1.2951379310344828,1.0,0.038963576532786,0.038325947968672,0.0389404411627524,1.7331069314745235,True,1.168421845891029,0.2918930685254763,0.2824937932286537,True,0.0050937932286537,2.421154152456116,False,-0.0168458475438844,True,True,False,2,Zona Menarik,1
1447.6476,ABAB,ABB-136,8.395,-2.6766,65.646,2.015,0.2774,2.438,GUF,,39.62736842105263,39.62736842105263,0.4914052732475761,0.3960666666666667,0.3960666666666667,2.430130257202782,0.2297880560768296,0.1202804713129241,0.157411721312924,0.1202804713129241,0.157411721312924,2.78579183781794,1.2951379310344828,1.0,0.0387660341998956,0.0381253939751816,0.0387548049736696,1.7322908110313298,True,1.163199612425559,0.2827091889686703,0.2827818128085693,True,0.0053818128085693,2.420630733734269,False,-0.0173692662657312,True,True,False,2,Zona Menarik,1
1447.8,ABAB,ABB-136,8.383,-2.5215,65.646,2.005,0.2774,2.438,GUF,,39.62736842105263,39.62736842105263,0.4914052732475761,0.3960666666666667,0.3960666666666667,2.430130257202782,0.2297880560768296,0.1202804713129241,0.157411721312924,0.1202804713129241,0.157411721312924,2.78579183781794,1.2951379310344828,1.0,0.0385684003500845,0.0379248429649956,0.0385689322064794,1.7314750748994394,True,1.1579721990028913,0.2735249251005605,0.283069832388485,True,0.005669832388485,2.4201073150124213,False,-0.0178926849875789,True,True,False,2,Zona Menarik,1
1447.9524,ABAB,ABB-136,8.371,-2.3655,70.516,1.995,0.2718,2.438,GUF,,44.75368421052632,44.75368421052632,0.4774414469480176,0.4501777777777778,0.4501777777777778,2.428174763559939,0.207772209198933,0.1034258474610923,0.1456300141277589,0.1034258474610923,0.1456300141277589,2.7590694428072173,1.2951379310344828,1.0,0.0284473056999716,0.0282621522834077,0.0279689484355906,1.7512601401065049,True,1.1391796994127166,0.2437398598934952,0.2809335066566609,True,0.0091335066566609,2.4081043985084207,False,-0.0298956014915794,True,True,False,2,Zona Menarik,1
1448.1048,ABAB,ABB-136,8.359,-2.3725,76.221,1.985,0.2713,2.422,GUF,,50.758947368421055,50.758947368421055,0.4568575834189982,0.5135666666666667,0.5135666666666667,2.3924381552799288,0.1882101007332282,0.091002398472641,0.1391492734726409,0.091002398472641,0.1391492734726409,2.7128865589940543,1.2951379310344828,1.0,0.0217379168590431,0.0219138722844917,0.0209427811172538,1.7169932433349278,True,1.1560907462539112,0.2680067566650723,0.2864082831393939,True,0.0151082831393939,2.3899318803256184,False,-0.0320681196743817,True,True,False,2,Zona Menarik,0
1448.2572,ABAB,ABB-136,8.33,-2.3795,78.184,1.974,0.2709,2.406,GUF,,52.82526315789473,52.82526315789473,0.4365230739310423,0.5353777777777777,0.5353777777777777,2.355299406925579,0.1797541610866653,0.0913128182228186,0.1415044848894852,0.0913128182228186,0.1415044848894852,2.68681049948377,1.2951379310344828,1.0,0.0216600311692665,0.0219442079628477,0.0207424261961859,1.6690361105792155,True,1.1827185688121218,0.3049638894207844,0.2920177902565628,True,0.0211177902565628,2.382364984597092,False,-0.0236350154029079,True,True,False,2,Zona Menarik,0
1448.4096,ABAB,ABB-136,8.302,-2.3865,80.146,1.963,0.278,2.398,GUF,,54.89052631578947,54.89052631578947,0.4445586641847028,0.5571777777777778,0.5571777777777778,2.332571385557284,0.1874065338485473,0.0919670451897874,0.144202461856454,0.0919670451897874,0.144202461856454,2.681868362933322,1.2951379310344828,1.0,0.0217239595986731,0.0221168268266663,0.0206897054550164,1.5945482923614285,True,1.231069644866583,0.3684517076385716,0.3000754655248041,True,0.0220754655248041,2.3728128978109613,False,-0.0251871021890388,True,True,False,2,Zona Menarik,0
