STRUKTUR,WELL_NAME,DEPTH,GR,NPHI,RHOB,RT,MARKER,ZONE,CALI,DT,HLLD,HLLS,LLS,MSFL,PEF,RHOZ,RXOZ,SP,DRHO
BNG,BNG-053,797.6616,64.5943,0.46633,2.8375298,0.3571,,,,,,,,,,,,,
BNG,BNG-053,797.814,76.0777,0.46126,2.30526,0.3571,,,,,,,,,,,,,
BNG,BNG-053,797.9664,83.0156,0.43515,2.1068101,0.9075,,,,,,,,,,,,,
BNG,BNG-053,798.1188,88.9965,0.51012,2.07746,1.9114,,,,,,,,,,,,,
BNG,BNG-053,798.2712,92.1066,0.52496,2.0555,2.3832,,,,,,,,,,,,,
BNG,BNG-053,798.4236,96.4129,0.53983,1.9993300999999999,1.7906,,,,,,,,,,,,,
BNG,BNG-053,798.576,98.5661,0.46279,1.95752,0.9943,,,,,,,,,,,,,
BNG,BNG-053,798.7284,97.6091,0.40355,1.98974,1.0568,,,,,,,,,,,,,
BNG,BNG-053,798.8808,94.2598,0.37489,2.05601,1.1202,,,,,,,,,,,,,
BNG,BNG-053,799.0332,91.8674,0.44776,2.1020898000000003,1.1704,,,,,,,,,,,,,
BNG,BNG-053,799.1856,91.6282,0.60659,2.0883401,1.2779,,,,,,,,,,,,,
BNG,BNG-053,799.338,92.8243,0.61961,2.0623400999999997,1.4911,,,,,,,,,,,,,
BNG,BNG-053,799.4904,91.8674,0.50092,2.0717399999999997,1.7244,,,,,,,,,,,,,
BNG,BNG-053,799.6428,91.8674,0.39372,2.0940700999999997,1.8268,,,,,,,,,,,,,
BNG,BNG-053,799.7952,90.1927,0.39802,2.13077,2.0092,,,,,,,,,,,,,
BNG,BNG-053,799.9476,92.1066,0.37338,2.1215300000000004,2.0326,,,,,,,,,,,,,
BNG,BNG-053,800.1,87.5611,0.39152,2.08196,2.0847,,,,,,,,,,,,,
BNG,BNG-053,800.2524,87.0826,0.38227,2.0462301,2.1,,,,,,,,,,,,,
BNG,BNG-053,800.4048,89.7143,0.39971,2.06496,1.9831,,,,,,,,,,,,,
BNG,BNG-053,800.5572,97.1306,0.42714,2.1186599,2.0098,,,,,,,,,,,,,
BNG,BNG-053,800.7096,98.5661,0.46026,2.1405100000000004,2.096,,,,,,,,,,,,,
BNG,BNG-053,800.862,94.499,0.43895,2.14575,2.0214,,,,,,,,,,,,,
BNG,BNG-053,801.0144,89.475,0.41443,2.16496,2.0301,,,,,,,,,,,,,
BNG,BNG-053,801.1668,91.2095,0.41746,2.21174,2.011,,,,,,,,,,,,,
BNG,BNG-053,801.3192,93.2191,0.41982,2.2334299,2.1391,,,,,,,,,,,,,
BNG,BNG-053,801.4716,91.993,0.41795,2.2198998999999997,2.0539,,,,,,,,,,,,,
BNG,BNG-053,801.624,90.0193,0.42638,2.2085901,2.1004,,,,,,,,,,,,,
BNG,BNG-053,801.7764,91.8375,0.42437,2.2224099,2.0709,,,,,,,,,,,,,
BNG,BNG-053,801.9288,95.3363,0.46248,2.2664001,2.0242,,,,,,,,,,,,,
BNG,BNG-053,802.0812,93.9009,0.43655,2.3057302,1.9302,,,,,,,,,,,,,
BNG,BNG-053,802.2336,90.5217,0.44976,2.3193,1.9213,,,,,,,,,,,,,
BNG,BNG-053,802.386,92.316,0.38857,2.29722,1.986,,,,,,,,,,,,,
BNG,BNG-053,802.5384,91.5983,0.42597,2.26148,1.8687,,,,,,,,,,,,,
BNG,BNG-053,802.6908,98.3268,0.38393,2.2476298999999997,1.7294,,,,,,,,,,,,,
BNG,BNG-053,802.8432,99.7623,0.39492,2.2472998,1.7468,,,,,,,,,,,,,
BNG,BNG-053,802.9956,111.9634,0.35776,2.25502,1.7435,,,,,,,,,,,,,
BNG,BNG-053,803.148,107.8963,0.35966,2.2481999999999998,1.7116,,,,,,,,,,,,,
BNG,BNG-053,803.3004,106.4609,0.40974,2.25505,1.6838,,,,,,,,,,,,,
BNG,BNG-053,803.4528,94.2598,0.45609,2.24302,1.7475,,,,,,,,,,,,,
BNG,BNG-053,803.6052,102.6331,0.46291,2.2422199999999997,1.7498,,,,,,,,,,,,,
BNG,BNG-053,803.7576,110.7672,0.41811,2.2358699,1.732,,,,,,,,,,,,,
BNG,BNG-053,803.91,114.1405,0.43524,2.2558501,1.7302,,,,,,,,,,,,,
BNG,BNG-053,804.0624,106.6045,0.47314,2.2737800000000004,1.7017,,,,,,,,,,,,,
BNG,BNG-053,804.2148,104.2121,0.49318,2.30477,1.7059,,,,,,,,,,,,,
BNG,BNG-053,804.3672,108.4944,0.47011,2.3111401000000003,1.7046,,,,,,,,,,,,,
BNG,BNG-053,804.5196,106.7002,0.44272,2.31225,1.755,,,,,,,,,,,,,
BNG,BNG-053,804.672,101.9154,0.45159,2.2838599,1.7725,,,,,,,,,,,,,
BNG,BNG-053,804.8244,100.9584,0.41326,2.27829,1.7814,,,,,,,,,,,,,
BNG,BNG-053,804.9768,102.3939,0.39911,2.27125,1.8305,,,,,,,,,,,,,
