STRUKTUR,WELL_NAME,DEPTH,GR,NPHI,RHOB,RT,MARKER,ZONE,CALI,DT,HLLD,HLLS,LLS,MSFL,PEF,RHOZ,RXOZ,SP,DRHO
BNG,BNG-045,1604.1624,79.5,0.26,2.5,1.2537,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1604.3148,82.438,0.265,2.506,1.2094,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1604.4672,84.875,0.259,2.516,1.1776,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1604.6196,88.313,0.263,2.486,1.1673,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1604.772,84.813,0.254,2.469,1.1574,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1604.9244,88.313,0.264,2.496,1.1685,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1605.0768,88.563,0.256,2.518,1.1858,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1605.2292,93.938,0.26,2.514,1.1918,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1605.3816,90.125,0.238,2.49,1.1921,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1605.534,83.938,0.229,2.475,1.1193,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1605.6864,85.625,0.231,2.447,1.1302,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1605.8388,91.375,0.249,2.377,1.173,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1605.9912,97.313,0.264,2.354,1.2122,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1606.1436,90.875,0.263,2.369,1.2515,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1606.296,84.375,0.257,2.49,1.4366,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1606.4484,72.75,0.25,2.592,1.5465,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1606.6008,67.25,0.224,2.582,1.5471,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1606.7532,62.344,0.241,2.498,1.577,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1606.9056,63.469,0.24,2.359,1.5776,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1607.058,65.0,0.249,2.313,1.536,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1607.2104,66.25,0.246,2.266,1.4951,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1607.3628,66.438,0.259,2.273,1.4292,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1607.5152,67.063,0.286,2.273,1.3665,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1607.6676,68.438,0.296,2.273,1.3422,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1607.82,70.938,0.293,2.275,1.3067,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1607.9724,71.0,0.29,2.271,1.2835,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1608.1248,75.75,0.293,2.279,1.2726,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1608.2772,77.25,0.3,2.271,1.2617,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1608.4296,80.375,0.338,2.299,1.2744,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1608.582,78.063,0.331,2.303,1.2691,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1608.7344,76.688,0.324,2.322,1.2639,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1608.8868,76.438,0.317,2.291,1.265,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1609.0392,75.875,0.341,2.236,1.2654,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1609.1916,79.375,0.35,2.188,1.2659,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1609.344,78.938,0.331,2.182,1.1668,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1609.4964,82.563,0.317,2.23,1.1461,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1609.6488,81.75,0.292,2.25,1.1573,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1609.8012,83.0,0.284,2.275,1.2689,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1609.9536,79.313,0.265,2.258,1.3914,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1610.106,78.0,0.274,2.25,1.418,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1610.2584,70.688,0.292,2.203,1.4057,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1610.4108,70.375,0.32,2.15,1.3562,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1610.5632,67.313,0.316,2.107,1.3442,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1610.7156,75.563,0.311,2.082,1.3207,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1610.868,74.938,0.294,2.1,1.3215,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1611.0204,79.938,0.306,2.15,1.3221,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1611.1728,76.875,0.296,2.217,1.3229,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1611.3252,77.625,0.301,2.234,1.3239,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1611.4776,76.625,0.297,2.189,1.3742,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1611.63,76.938,0.309,2.182,1.4131,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1611.7824,76.188,0.297,2.246,1.4664,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1611.9348,70.5,0.284,2.354,1.4538,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1612.0872,72.0,0.269,2.428,1.4022,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1612.2396,71.625,0.288,2.443,1.3161,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1612.392,77.313,0.304,2.402,1.2815,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1612.5444,78.188,0.337,2.334,1.2936,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1612.6968,83.875,0.332,2.313,1.3066,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1612.8492,88.313,0.322,2.334,1.2955,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1613.0016,86.375,0.305,2.35,1.273,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1613.154,81.813,0.311,2.348,1.2678,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1613.3064,76.563,0.325,2.299,1.2627,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1613.4588,79.75,0.332,2.322,1.2692,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1613.6112,81.188,0.344,2.271,1.2757,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1613.7636,83.688,0.316,2.338,1.3,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1613.916,81.5,0.307,2.34,1.3243,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1614.0684,79.875,0.28,2.389,1.35,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1614.2208,77.938,0.297,2.391,1.3504,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1614.3732,78.938,0.287,2.395,1.3512,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1614.5256,76.188,0.291,2.402,1.3895,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1614.678,77.5,0.299,2.357,1.51,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1614.8304,80.063,0.294,2.395,1.6255,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1614.9828,84.875,0.272,2.396,1.702,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1615.1352,79.25,0.248,2.441,1.6124,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1615.2876,73.063,0.246,2.361,1.527,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1615.44,72.063,0.262,2.348,1.369,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1615.5924,77.688,0.271,2.318,1.25,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1615.7448,79.188,0.302,2.336,1.1951,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1615.8972,82.125,0.329,2.322,1.1955,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1616.0496,82.188,0.356,2.354,1.2077,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1616.202,82.188,0.336,2.363,1.2138,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1616.3544,79.25,0.312,2.391,1.2199,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1616.5068,77.0,0.305,2.402,1.2547,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1616.6592,76.063,0.307,2.387,1.2667,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1616.8116,74.0,0.328,2.371,1.2673,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1616.964,74.063,0.313,2.352,1.2569,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1617.1164,75.438,0.311,2.398,1.2458,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1617.2688,78.688,0.28,2.461,1.213,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1617.4212,85.25,0.276,2.467,1.1916,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1617.5736,84.438,0.288,2.459,1.2826,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1617.726,83.25,0.333,2.424,1.8005,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1617.8784,74.438,0.377,2.445,2.3056,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1618.0308,64.063,0.341,2.455,3.1782,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1618.1832,50.906,0.267,2.533,3.4525,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1618.3356,40.219,0.192,2.541,3.1815,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1618.488,40.75,0.198,2.535,2.5327,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1618.6404,45.781,0.215,2.492,2.1693,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1618.7928,53.438,0.254,2.531,1.9626,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1618.9452,61.781,0.28,2.518,1.776,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1619.0976,68.25,0.327,2.494,1.5923,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1619.25,70.875,0.349,2.416,1.5217,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1619.4024,70.063,0.332,2.428,1.5507,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1619.5548,71.438,0.296,2.434,1.6242,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1619.7072,73.938,0.273,2.521,1.8089,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1619.8596,74.5,0.272,2.527,1.917,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1620.012,68.25,0.284,2.566,2.1604,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1620.1644,65.125,0.264,2.523,2.7926,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1620.3168,58.406,0.264,2.551,3.7452,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1620.4692,54.5,0.25,2.566,3.5462,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1620.6216,49.313,0.233,2.59,2.4836,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1620.774,56.563,0.269,2.527,1.489,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1620.9264,65.063,0.3,2.484,1.2296,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1621.0788,76.375,0.337,2.412,1.276,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1621.2312,76.563,0.302,2.428,1.6053,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1621.3836,77.125,0.26,2.414,1.7595,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1621.536,71.0,0.241,2.48,1.9468,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1621.6884,69.0,0.213,2.498,1.9128,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1621.8408,65.125,0.197,2.469,1.7306,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1621.9932,64.438,0.231,2.404,1.3404,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1622.1456,63.656,0.278,2.299,1.2017,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1622.298,70.938,0.309,2.297,1.1593,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1622.4504,73.375,0.299,2.27,1.1816,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1622.6028,78.875,0.302,2.279,1.1819,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1622.7552,78.063,0.33,2.232,1.1614,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1622.9076,78.313,0.321,2.25,1.1515,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1623.06,78.5,0.341,2.264,1.152,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1623.2124,78.188,0.336,2.299,1.1421,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1623.3648,83.063,0.362,2.303,1.1224,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1623.5172,81.875,0.345,2.314,1.113,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1623.6696,82.625,0.335,2.32,1.1133,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1623.822,82.938,0.325,2.299,1.1137,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1623.9744,86.563,0.316,2.277,1.1353,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1624.1268,86.313,0.322,2.262,1.1675,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1624.2792,81.563,0.321,2.275,1.2227,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1624.4316,76.938,0.313,2.305,1.3043,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1624.584,74.688,0.301,2.262,1.3534,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1624.7364,76.25,0.3,2.258,1.3667,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1624.8888,79.0,0.293,2.275,1.3304,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1625.0412,79.188,0.294,2.338,1.307,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1625.1936,83.813,0.301,2.32,1.2725,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1625.346,78.188,0.311,2.303,1.2852,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1625.4984,79.75,0.307,2.283,1.2855,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1625.6508,76.563,0.304,2.334,1.2981,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1625.8032,78.5,0.311,2.295,1.2875,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1625.9556,75.438,0.332,2.258,1.2881,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1626.108,71.813,0.331,2.215,1.2886,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1626.2604,72.125,0.333,2.271,1.2892,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1626.4128,74.375,0.313,2.277,1.2788,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1626.5652,76.5,0.333,2.273,1.2677,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1626.7176,76.563,0.318,2.258,1.2451,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1626.87,77.438,0.323,2.275,1.2459,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1627.0224,77.375,0.282,2.277,1.2697,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1627.1748,78.375,0.293,2.252,1.2588,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1627.3272,77.375,0.291,2.234,1.2255,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1627.4796,75.313,0.307,2.232,1.2375,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1627.632,77.875,0.298,2.176,1.2384,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1627.7844,77.75,0.298,2.057,1.2333,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1627.9368,80.688,0.287,1.962,1.2282,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1628.0892,79.563,0.294,1.897,1.2068,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1628.2416,80.375,0.285,1.911,1.2074,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1628.394,80.0,0.297,1.918,1.208,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1628.5464,78.125,0.313,1.93,1.2199,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1628.6988,80.375,0.32,1.97,1.2317,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1628.8512,82.063,0.316,1.937,1.2329,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1629.0036,80.688,0.302,1.924,1.2279,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1629.156,75.625,0.322,1.891,1.2229,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1629.3084,71.688,0.323,1.91,1.2292,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1629.4608,70.875,0.321,1.921,1.2355,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1629.6132,69.313,0.313,1.951,1.2825,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1629.7656,70.938,0.309,2.006,1.3066,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1629.918,73.5,0.292,2.068,1.2718,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1630.0704,74.813,0.279,2.094,1.2607,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1630.2228,70.5,0.288,2.09,1.2503,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1630.3752,67.438,0.315,2.104,1.2856,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1630.5276,67.063,0.326,2.143,1.4892,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1630.68,67.375,0.332,2.291,1.8563,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1630.8324,65.25,0.3,2.381,1.874,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1630.9848,62.563,0.259,2.43,1.7585,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1631.1372,58.906,0.221,2.266,1.2661,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1631.2896,59.938,0.264,2.215,0.9986,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1631.442,60.688,0.3,2.17,0.8873,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1631.5944,66.438,0.333,2.182,0.9464,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1631.7468,65.813,0.322,2.209,1.0187,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1631.8992,69.5,0.304,2.283,1.1691,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1632.0516,68.938,0.3,2.311,1.3794,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1632.204,75.125,0.29,2.273,1.4054,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1632.3564,79.438,0.295,2.24,1.307,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1632.5088,82.688,0.299,2.289,1.2723,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1632.6612,79.438,0.308,2.342,1.3205,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1632.8136,73.875,0.308,2.316,1.3959,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1632.966,75.563,0.292,2.279,1.4098,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1633.1184,74.188,0.281,2.264,1.3598,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1633.2708,80.125,0.293,2.26,1.3118,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1633.4232,76.375,0.32,2.242,1.3122,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1633.5756,79.5,0.345,2.268,1.4002,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1633.728,75.438,0.332,2.273,1.4665,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1633.8804,75.188,0.317,2.313,1.5082,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1634.0328,78.563,0.293,2.32,1.5088,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1634.1852,78.25,0.292,2.361,1.5095,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1634.3376,79.438,0.288,2.348,1.43,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1634.49,77.5,0.3,2.326,1.3422,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1634.6424,73.688,0.303,2.301,1.3307,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1634.7948,77.5,0.307,2.338,1.3436,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1634.9472,78.563,0.304,2.35,1.3691,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1635.0996,81.063,0.322,2.334,1.3957,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1635.252,77.25,0.326,2.244,1.3962,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1635.4044,72.313,0.332,2.178,1.4033,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1635.5568,71.938,0.309,2.176,1.4104,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1635.7092,70.625,0.287,2.232,1.4116,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1635.8616,73.438,0.282,2.256,1.3869,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1636.014,75.188,0.277,2.25,1.3814,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1636.1664,77.313,0.282,2.227,1.3757,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1636.3188,75.188,0.271,2.234,1.3637,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1636.4712,73.063,0.279,2.262,1.3522,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1636.6236,72.125,0.293,2.27,1.353,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1636.776,72.625,0.294,2.264,1.3537,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1636.9284,72.438,0.295,2.285,1.3666,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1637.0808,69.75,0.301,2.303,1.3927,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1637.2332,73.438,0.302,2.354,1.4196,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1637.3856,77.563,0.303,2.35,1.4333,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1637.538,77.813,0.281,2.334,1.4344,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1637.6904,76.125,0.284,2.254,1.4353,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1637.8428,72.938,0.27,2.205,1.4361,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1637.9952,72.063,0.278,2.178,1.437,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1638.1476,71.125,0.278,2.176,1.451,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1638.3,72.125,0.292,2.209,1.4382,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1638.4524,73.438,0.291,2.281,1.4257,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1638.6048,73.688,0.285,2.344,1.4013,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1638.7572,73.313,0.28,2.361,1.4018,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1638.9096,75.563,0.273,2.344,1.4026,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1639.062,74.25,0.287,2.373,1.4166,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1639.2144,73.5,0.282,2.381,1.4303,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1639.3668,71.438,0.278,2.363,1.431,ABF_1,,,,,,,,,,,,
BNG,BNG-045,1639.5192,74.625,0.252,2.363,1.406,ABF_1,,,,,,,,,,,,
